Game,Date,Review,Hours Played,Recommendation,Helpful Votes,Processed_Review
1222670,2021-11-26,Pay *literally* over $1000 to get all of the content in the game. What a joke,6.8,Not Recommended,1040,pay literally get content game joke
1222670,2021-07-06,"If u really want it, go for it on a sale, or when its cheap, i like the game, but the expansions are criminaly expensive and not really worth it",26.4,Not Recommended,227,really want go sale cheap like game dlc criminaly expensive really worth
1222670,2020-06-23,"Product refunded  After coming from The Sims 3, I was severely disappointed. Setting aside all of the EAisms about the game (obscenely expensive expansions to get basic game play features that should be in the base game, over inclusion of social media aspects, etc.) I was expecting a phenomenal experience. Instead, they seem to have limited the ability to travel, removing the semi-open world of TS3 and instead reverting back to a very old school system of traveling to what basically amounts to a few city blocks, which was the most disappointing feature. You can no longer have your sims travel to work in a real environment, instead they do the ole disappearing act and reappear after 8 hours. No more travelling to a grocery store, all supplies are magically bought and created out of thin air. I felt like I was playing TS1 or 2 again, and everything feels very stripped down and bare-bones, very much like a mobile game.  To be fair, they have added a much more in depth sim creator, which is pretty cool if that's all you care about. The AI system seems to work better too with interactions between sims being more fluid and natural.  Overall, disappointed. Wouldn't recommend.",3.9,Not Recommended,521,product refund come sims severely disappointed set aside eaisms game obscenely expensive dlc get basic game play feature base game inclusion social medium aspect expect phenomenal experience instead seem limit ability travel remove semi open world ts3 instead revert back old school system travel basically amount city block disappointing feature longer sims travel work real environment instead ole disappear act reappear hour travelling grocery store supply magically buy create thin air felt like play ts1 everything feel strip bare bone much like mobile game fair add much depth sims creator pretty cool care ai system seem work well interaction sims fluid natural overall disappointed recommend
1222670,2020-06-20,"If you're buying on Steam to avoid Origin, then tough luck. You will be required to install Origin the first time you launch the game. You cannot bypass Origin.",1040.8,Not Recommended,727,buy steam avoid origin tough luck require install origin first time launch game bypass origin
1222670,2020-06-24,♥♥♥♥ your overpriced dlc,186.5,Not Recommended,850,overprice dlc
1222670,2021-11-27,THIS GAME WOULD BE A MASTER PIECE IF A SINGULAR EXPANSION PACK WASNT 40 BUCKS,53.8,Recommended,245,game master piece singular dlc dlc wasnt buck
1222670,2022-11-14,"Expansions are so ridiculously expensive, I could buy half the steam store with the same money.",111.5,Not Recommended,351,dlc ridiculously expensive buy half steam store money
1222670,2023-01-01,get mods = fun good game,42.4,Recommended,281,get mods fun good game
1222670,2023-03-26,"Do some searching on the web, don't buy any of the add-ons for this game. It's very easy to 'unlock' if you catch my meaning. ♥♥♥♥ paying literal thousands of dollars for basic tiny things.",246.5,Recommended,395,searching web buy add ons game easy unlock catch meaning pay literal thousand dollar basic tiny thing
1222670,2022-06-12,My life is empty.,7109.0,Recommended,404,life empty
1222670,2020-11-04,Overpriced game and very overpriced DLCs.  Edit: The game is now free,20.3,Recommended,443,overpriced game overpriced dlc edit game free
1222670,2023-11-05,"I want to like it. Seriously. But... ...EA. (Or is it E-Pay now?!)  What does that mean? Look, somehow EA managed to take a great game, boil all of the fun out of it, and lock it ALL behind an immense series of PAYWALLS. Don't believe me? Go take a look at the DLC list. It's over ONE THOUSAND DOLLARS.  Each DLC is an amusing twist on the game, adding fun elements. But is it worth that kind of cost?! Ffffff... Heck no.  And without the DLC's, its just a matter of time until you get bored of watching your sims going through the same motions.  Play long enough, and you get to see the neighbourhoods literally empty out because the AI algorithms/scripting they have in place doesn't handle their income, jobs etcetera, and having children. SO they all end up in immense debt, and don't have kids so when YOUR sims kids grow up, they're surrounded by a gradually depleting list of OAP's.  Gee what a great game.  It's almost like they were too busy segregating all the content into bite sized chunks they could sell off piecemeal AT THE COST OF A NEW GAME EACH, instead of providing a great game experience.  DON'T get this. DON'T put money into it. DO WHAT THEY HATE the most instead:  Find a second hand copy of Sims 3 from somewhere and play that. Scumbag dev's like this REALLY hate the second hand games trade :)",108.1,Not Recommended,188,want like seriously ea pay mean look somehow ea manage take great game boil fun lock behind immense series paywalls believe go take look dlc list one thousand dollar dlc amusing twist game add fun element worth kind cost ffffff heck without dlc matter time get bore watch sims go motion play long enough get see neighbourhood literally empty ai algorithm script place handle income job etcetera child end immense debt kid sims kid grow surround gradually depleting list oap gee great game almost like busy segregate content bite size chunk sell piecemeal cost new game instead provide great game experience get put money hate instead find second hand copy sims somewhere play scumbag dev like really hate second hand game trade
1222670,2020-06-28,"I am saying this for the people that ALREADY have this on ORIGIN From all that I've seen. Despite me having the base game on Steam, and buying the DLCs from my previous experiences with Origin... IT DOESN'T MATTER. It will say you have the DLCs, but because they aren't on steam you cant USE THEM. EA is really unnecessary with their expensive DLCs that aren't even that good TBH lets be real, 500 bucks for DLC that isn't even better than Sims 3 is kinda upsetting. But they DONT EVEN LET YOU MOVE YOUR DLCS TO STEAM. EA HAVE PITY ON PEOPLE'S WALLETS PLEASE. THIS IS REALLY MEAN. If you change this later, thank you. Great. But honestly if you don't, no skin off my back. Done buying your stuff. if you already have this game on Origin, STAY THERE.",191.8,Not Recommended,359,say people already origin see despite base game steam buy dlc previous experience origin matter say dlc steam cant use ea really unnecessary expensive dlc even good tbh let real buck dlc even good sims kinda upset dont even let move dlc steam ea pity people wallet please really mean change late thank great honestly skin back do buy stuff already game origin stay
1222670,2021-01-04,"It's like buying a Happy Meal and the only thing included are the fries. You have to buy the nuggets, drink, sauce and toy separately. Classic EA.",9.7,Not Recommended,321,like buy happy meal thing include fry buy nugget drink sauce toy separately classic ea
1222670,2023-12-02,i am autistic. i enjoy,883.9,Recommended,343,autistic enjoy
1222670,2021-07-25,made a family and ruined it just like my real life. would recommend.,8.5,Recommended,202,make family ruin like real life recommend
1222670,2023-12-20,"Expensive DLCs for 'everything' that should have been in the base game. how greedy can you get to strip off everything basic and according to a lot of reviewers, barren and broken? I love the Sims, but hate the company.",42.4,Not Recommended,477,expensive dlc everything base game greedy get strip everything basic accord lot reviewer barren break love sims hate company
1222670,2023-11-19,too poor to afford dlc :(,2.5,Recommended,290,poor afford dlc
1222670,2024-07-01,Imagine you're buying a burger.  You get the bun for free. You have to pay for the cheese. You have to pay for the patty. You have to pay for the ketchup. You have to pay for the lettuce. You have to pay for the fries. You have to pay for the sesame seeds on the bun. You have to pay for the seat in the corner of the restaurant that hasn't been cleaned in weeks.  That's what this game is like.,5.7,Not Recommended,806,imagine buy burger get bun free pay cheese pay patty pay ketchup pay lettuce pay fry pay sesame seed bun pay seat corner restaurant clean week game like
1222670,2022-06-19,"I wanna start by saying Sims is always a classic. Each game they make improvements and there is always a level of enjoyment creating a false reality to live in. Even then, though, some key features are taken away for no reason (example color grids for anything rather than just makeup.) This game is just generally a good example of the EA way. Have an iconic well known title, make it only a small portion of the game and lock everything else, hanging the carrot in your face, with Expansion packs galore. Would I recommend you play this game? Yes. Absolutley, if you have the actual FULL game or just any level of added content besides the base game it Would i recommend you buy it? Maybe the base game on a steep sale. I'd say the base game by itself is worth maybe 5 bucks and the expansions, although they should be included to begin with, at most 2 dollars per expansion considering there are 56. that's still over 100 dollars. Castrate me if you want. Pirate this game. EA does not need this money, they are and always have been greedy bastards.",15.2,Not Recommended,160,wan na start say sims always classic game make improvement always level enjoyment create false reality livemode even though key feature take away reason example color grid anything rather makeup game generally good example ea way iconic well know title make small portion game lock everything else hang carrot face dlc dlc galore recommend play game yes absolutley actual full game level added content besides base game recommend buy maybe base game steep sale say base game worth maybe buck dlc although include begin dollar per dlc consider still dollar castrate want pirate game ea need money always greedy bastard
1222670,2020-09-04,"Bought EA play - see Sims 4 - ""Oh nice i loved Sims 2 as a kid, i wanna try this"", look at Sims 4 store - currently 430,99€ for all the DLC, the bigger ones are 15-20€ each. ""Wow EA really? Trying to milk people out of their money just like that""  I kind of can see why people would want to buy and play these DLC, cause they can live a life they can't or couldn't in real life, but 430 FOCKEN € FOR ALL THE DLC. LIKE REALLY? Do i really have to say more? This is literally a scam and they put in content THAT SHOULD'VE BEEN THERE IN THE FIRST PLACE. This is absolutely mental how greedy EA is.",1.0,Not Recommended,440,buy ea play see sims oh nice love sims kid wan na try look sims store currently dlc big one wow ea really try milk people money like kind see people want buy play dlc cause livemode life real life focken dlc like really really say literally scam put content first place absolutely mental greedy ea
1222670,2023-06-29,"Find ""other"" means to get this game fully unlocked The game is good and enjoyable, however it can be both recommended and not.  The Sims 4"" builds upon the foundations laid by its predecessors, refining the gameplay mechanics and introducing new features that enhance the player's ability to create and control virtual lives. The game allows players to create and control virtual characters, build and furnish homes, and guide their Sims through various life stages and experiences.  Pros and cons 🟩 Positives 🟥 Negatives - Robust building mechanics and extensive customisation options allow for highly detailed, personalised environments and characters.  - Open-ended approach to storytelling encourages player agency and immersion, fostering a sense of investment and attachment to the Sims and their lives.  - Emotions system adds depth and complexity to Sims' behaviour and interactions, encouraging players to consider their Sims' psychological and emotional well-being.  - User-generated content and modding community expand the game's creative possibilities and offer additional content and features. - Initial lack of content and features compared to previous iterations of the series may lead to frustration and dissatisfaction among players. Reliance on DLC and microtransactions may restrict access to certain content and features for players unwilling or unable to make additional purchases.  - The absence of certain features, such as curved walls or split-level structures, may limit the game's creative potential for some players.  - Monetisation strategies and content-locking practices have raised concerns about the game's accessibility and value for money.  The game retains the core gameplay mechanics of the series, allowing players to create and customise virtual characters, build and furnish homes, and guide their Sims through various life stages and experiences.  Another significant addition is the Emotions system, which adds depth and complexity to the Sims' behaviour and interactions. Sims can now experience a wide range of emotions, such as happiness, sadness, anger, and embarrassment, which are influenced by their environment, social interactions, and personal traits.  A central aspect of the sim's franchise experience is the building mechanics, which allow players to design, construct, and customise their Sims' homes and community lots.  One of the most notable improvements is introducing the room-based building system. This system allows players to create and manipulate individual rooms as modular units, making rearranging and modifying structures easier without requiring extensive reconstruction. This feature streamlines the building process and encourages experimentation. Thus, players can quickly test different layouts and configurations with minimal effort.  Another significant enhancement is the addition of the Build Mode catalogue, which offers a vast array of objects, materials, and decorative items for players to choose from. The catalogue is organised into intuitive categories and features a search function, making it easier for players to find and select the necessary items. This extensive selection of building and furnishing options enables players to create highly detailed and personalised environments that reflect their Sims' personalities, lifestyles, and aspirations.  Moreover, the game's vibrant modding community further enriches the building mechanics, which has produced a wealth of custom content, ranging from unique architectural elements to entire pre-built lots. This user-generated content expands the game's creative possibilities. It allows players to incorporate diverse styles and designs into their creations.  However, the building mechanics in ""The Sims 4"" have limitations. Some players have expressed frustration with the lack of certain features, such as the ability to create curved walls or split-level structures, which were available in previous iterations of the series. Additionally, the game's reliance on DLC and microtransactions mean that access to certain building materials and objects may be restricted for players who do not wish to make additional purchases.  In previous iterations of the series, certain features and content were included in the base game or expansion packs, providing players with a more comprehensive experience without additional purchases. However, ""The Sims 4"" has adopted a more aggressive monetisation strategy, with numerous expansion packs, game packs, and stuff packs that collectively add to a significant financial investment for players wishing to access the full range of content. This has led to concerns about the game's reliance on downloadable content (DLC) and microtransactions, which can be seen as a barrier to entry for players with limited financial resources.  This form of microtransactions has been criticised for several reasons. Firstly, it can be seen as a form of artificial content scarcity. Once part of the core experience, features and content are now gated behind additional purchases. This can lead to frustration and dissatisfaction among players, who may feel that they are being unfairly charged for content that should have been included in the base game.  Secondly, this monetisation strategy raises concerns about the potential normalisation of microtransactions in the gaming industry, as it may encourage other developers and publishers to adopt similar practices. This could shift towards a more fragmented and costly gaming landscape, where players are increasingly expected to pay for additional content to enjoy a complete and fulfilling experience.  It is important to critically evaluate these monetisation strategies and consider their implications for the gaming industry and player experience. While developers and publishers have a legitimate need to generate revenue to sustain their operations and continue producing high-quality games, it is essential to balance financial viability and provide a fair, accessible, and enjoyable experience for players. By supporting more ethical and consumer-friendly monetisation practices, players can help to shape a more sustainable and equitable gaming landscape for all.  ""The Sims 4"" offers a unique and engaging virtual life simulation experience, building upon the foundations laid by its predecessors and introducing new features that enhance the player's ability to create and control virtual lives. The game's strengths lie in its emphasis on creativity, self-expression, and storytelling and its efforts to improve accessibility and inclusivity. However, I cannot recommend buying the game due to EA's monetisation strategy, but it is a ""fine"" game.",258.0,Recommended,255,find mean get game fully unlock game good enjoyable however recommend sims buildmode upon foundation lay predecessor refine gameplay mechanic introduce new feature enhance player ability create control virtual livemode game allow player create control virtual character buildmode furnish home guide sims various life stage experience pro con positives negative robust building mechanic extensive customisation option allow highly detail personalised environment character open end approach storytelling encourages player agency immersion foster sense investment attachment sims life emotion system add depth complexity sims behaviour interaction encourage player consider sims psychological emotional well user generate content mod community expand game creative possibility offer additional content feature initial lack content feature compare previous iteration series may lead frustration dissatisfaction among player reliance dlc microtransactions may restrict access certain content feature player unwilling unable make additional purchase absence certain feature curved wall split level structure may limit game creative potential player monetisation strategy content locking practice raise concern game accessibility value money game retain core gameplay mechanic series allow player create customise virtual character buildmode furnish home guide sims various life stage experience another significant addition emotion system add depth complexity sims behaviour interaction sims experience wide range emotion happiness sadness anger embarrassment influence environment social interaction personal trait central aspect sims franchise experience building mechanic allow player design construct customise sims home community lot one notable improvement introduce room base building system system allow player create manipulate individual room modular unit make rearranging modify structure easy without require extensive reconstruction feature streamline building process encourage experimentation thus player quickly test different layout configuration minimal effort another significant enhancement addition buildmode mode catalogue offer vast array object material decorative item player choose catalogue organise intuitive category feature search function make easy player find select necessary item extensive selection building furnishing option enable player create highly detailed personalised environment reflect sims personality lifestyle aspiration moreover game vibrant mod community enrich building mechanic produce wealth custom content range unique architectural element entire pre buildmode lot user generate content expand game creative possibility allow player incorporate diverse style design creation however building mechanic sims limitation player express frustration lack certain feature ability create curved wall split level structure available previous iteration series additionally game reliance dlc microtransactions mean access certain building material object may restrict player wish make additional purchase previous iteration series certain feature content include base game dlc dlc provide player comprehensive experience without additional purchase however sims adopt aggressive monetisation strategy numerous dlc dlc game dlc stuff dlc collectively add significant financial investment player wish access full range content lead concern game reliance downloadable content dlc microtransactions see barrier entry player limited financial resource form microtransactions criticise several reason firstly see form artificial content scarcity part core experience feature content gate behind additional purchase lead frustration dissatisfaction among player may feel unfairly charge content include base game secondly monetisation strategy raise concern potential normalisation microtransactions gaming industry may encourage developer publisher adopt similar practice shift towards fragmented costly gaming landscape player increasingly expect pay additional content enjoy complete fulfilling experience important critically evaluate monetisation strategy consider implication gaming industry player experience developer publisher legitimate need generate revenue sustain operation continue produce high quality game essential balance financial viability provide fair accessible enjoyable experience player support ethical consumer friendly monetisation practice player help shape sustainable equitable gaming landscape sims offer unique engage virtual life simulation experience building upon foundation lay predecessor introduce new feature enhance player ability create control virtual livemode game strength lie emphasis creativity self expression storytelling effort improve accessibility inclusivity however recommend buy game due ea monetisation strategy fine game
1222670,2023-02-02,Only way to afford a house in this economy,334.3,Recommended,164,way afford house economy
1222670,2023-10-08,this game is horrible. i played 500 hours just to make sure.,502.6,Recommended,280,game horrible play hour make sure
1222670,2022-03-10,"The Sims 4 is an expensive habit to keep if you are a person, like myself, who feels as if they absolutely must have every available DLC for a game which they enjoy. Without sales or bundling, as of writing this, the entirety of The Sims 4 will cost you a whopping $964.47. I can't say I am surprised, as this is an EA game, but that does not excuse the disgrace that price tag is.  On the other side of that spectrum, people who do not want to purchase any additional content, will more than likely be left dissatisfied with the base game. If you have played any of The Sims 4 predecessors, you will immediately notice that there are aspects ""missing"" from the base game experience that have either not been developed or have been withheld for the purpose of selling expansions/gamepacks/kits.  The more recently released packs have been borderline not play tested before release. If you check the credits for these packs you will notice a stark difference in the number of people developing these and the division of their roles compared to earlier packs. In the end, after a few patches, we do end up with something playable, but many bugs never get fixed.  I do believe it is possible to be satisfied with the game through two routes. Either A. The Sims 4 is your introduction to the franchise so you are unable to compare this title to its predecessors. or B. You curate a healthy mix of additional content alongside CC and mods.  Overall, I would give this game a 7/10 rating, only because of the healthy cc and mod community backing it.  Without any additional content, base game only, my rating drops to a 5/10- absolutely mediocre.  IN SUMMARY: too expensive for a complete experience, predecessors were better for gameplay (TS4 build/buy and character creation is superior imo), incredibly healthy modding community.",2849.9,Recommended,224,sims expensive habit keep person like feel absolutely must every available dlc game enjoy without sale bundle write entirety sims cost whop say surprise ea game excuse disgrace price tag side spectrum people want purchase additional content likely leave dissatisfied base game play sims predecessor immediately notice aspect miss base game experience either develop withhold purpose sell dlc gamepacks kit recently release dlc borderline play test release check credit dlc notice stark difference number people develop division role compare earlier dlc end patch end something playable many bug never get fix believe possible satisfy game two route either sims introduction franchise unable compare title predecessor curate healthy mix additional content alongside cc mods overall give game rating healthy cc mod community back without additional content base game rating drop absolutely mediocre summary expensive complete experience predecessor good gameplay ts4 buildmode buy character creation superior imo incredibly healthy mod community
1222670,2023-11-26,"If the taste of warm coca cola with stale pizza could be a game, the Sims 4 would be it.",446.4,Recommended,343,taste warm coca cola stale pizza game sims
1222670,2024-12-06,The amount of dlcs you need to get to have the same amount of content from sims 2 is impressive. This is the final boss of capitalism.,356.3,Not Recommended,165,amount dlc need get amount content sims impressive final bos capitalism
1222670,2021-10-30,"I have a long history with the Sims franchise. I started playing The Sims 2 when I was a child because of my mother (and, back in the day, even my grandmother played it). I remember The Sims 3 coming out. I've loved these games ever since I can remember, and they have a very special place in my heart.  Buying this game on Steam was kinda useless, seeing as I already owned it since its release in 2014 on Origin (frankly, I just wanted to see those hours pile up on Steam whenever I get into the cycle of Remember Game Exists > Play Game Obsessively For A Short Period > Forget Game Exists, and I felt a little guilty about my, uhm, less-than-legitimate maritime exploration, to put it in a cute little ~metaphor~, of all of the DLC content over the years).  Now, would I recommend The Sims 4? Honestly, it depends. There are many different kinds of Simmers, and I don't think this is the most adequate for every single one of them.  Lore-wise? Girl, put on an eyepatch and go explore the Sims 2. If you're expecting fleshed out, non-half-assed stories, this will disappoint. (And it has. Why did they do the Caliente sisters this dirty? Why? I just wanna know...)  Building-wise? 100% MADE FOR YOU, BUY IT. I have never considered myself a builder, ever, but this game... Oh, man, it really boosts my self-esteem, not gonna lie. Whenever I make house I'm really proud of, I showcase it to every one. It's great! I think everyone can agree that this game has the best Build-and-Buy Mode that the Sims franchise has ever seen.  CAS-wise? Hmmmm, this one is tricky. Creating Sims is so fun, it's true, but without Custom Content? It's a no-go for me, thank you very much. I've recently discovered that a lot of people find the Sims 3 sims ugly, and that was honestly a HUGE surprise to me, because although the sims in The Sims 4 are much more aesthetically pleasing than in any of the other games WITH CUSTOM CONTENT INCLUDED, if I have to create vanilla sims? Nope. They're just kinda weird-looking, in my opinion, and I'd much rather play The Sims 3 if I'm not gonna include custom content.  Now, one thing that should go without saying is that EA IS VERY GREEDY. This isn't news to anyone, I know, but I'm just saying this to emphasize that if you're not planning on buying any DLC for this game you may as well just go on a lawless maritime exploration of it instead of purchasing it, because the base game itself is NOT IT. At all. It gets boring after a while.  My strategy going forward is probably going to be: play game > forget it exists > remember it exists > get the cheapest pack I can > play game with its new features. The DLC is very expensive, though, and that is something to remember. The Sims 3, for example, is worth playing with just the base game installed, in my opinion, so if you don't like to get absolutely scammed into giving EA your money, maybe try that one? Just don't get the Katy Perry stuff pack if you do decide to buy DLC after all. It's not worth it, bestie.  (So, yes, while I know I am scamming myself at this point by monetarily supporting this game, I decided to do it anyway! It was an impulse-buy. But I digress,)  Overall, The Sims 4 has gotten a lot better since it started. It's had a few hiccups along the road, and that's without counting the Star Wars pack, because I refuse to acknowledge that it wasn't a random fever dream I had. But it has gotten better, and I'd say it's worth playing if you pick a few DLC that you think you'll enjoy, and some Custom Content to your liking! I'd also recommend some mods like MC Command Center or other story progression mods just to make the game more realistic and fun. The Sims 4 community is active as hell on places like The Sims Resource or even Twitter and Tumblr, so make the most of it for your modding and/or objects and clothing needs. If you're not going to be taking part in any of that, though, for some reason... I'd refrain from playing this game at all. The Sims 4 is like sliced bread. You probably don't enjoy sliced bread by itself, or eat it very often, do you? It's plain, basic, and boring! The community provides some extra ingredients. If you won't be making a sandwich, you might as well not buy the plain-ass bread.",2738.1,Recommended,154,long history sims franchise start play sims child mother back day even grandmother play remember sims come love game ever since remember special place heart buying game steam kinda useless see already own since release origin frankly want see hour pile steam whenever get cycle remember game exist play game obsessively short period forget game exists felt little guilty uhm less legitimate maritime exploration put cute little metaphor dlc content year recommend sims honestly depend many different kind simmer think adequate every single one lore wise girl put eyepatch go explore sims expect flesh non half assed story disappoint caliente sister dirty wan na know buildmode wise make buy never consider builder ever game oh man really boost self esteem gon na lie whenever make house really proud showcase every one great think everyone agree game best buildmode buy mode sims franchise ever see cas wise hmmmm one tricky create sims fun true without custom content go thank much recently discover lot people find sims sims ugly honestly huge surprise although sims sims much aesthetically please game custom content include create vanilla sims nope kinda weird look opinion much rather play sims gon na include custom content one thing go without say ea greedy news anyone know say emphasize plan buy dlc game may well go lawless maritime exploration instead purchase base game get boring strategy go forward probably go play game forget exist remember exist get cheap dlc play game new feature dlc expensive though something remember sims example worth play base game instal opinion like get absolutely scammed give ea money maybe try one get katy perry stuff dlc decide buy dlc worth bestie yes know scamming point monetarily support game decide anyway impulse buy digress overall sims get lot good since start hiccup along road without count star war dlc refuse acknowledge random fever dream get well say worth play pick dlc think enjoy custom content like also recommend mods like mc command center story progression mods make game realistic fun sims community active hell place like sims resource even twitter tumblr make mod object clothing need go take part though reason refrain play game sims like slice bread probably enjoy slice bread eat often plain basic bore community provide extra ingredient make sandwich might well buy plain as bread
1222670,2023-09-11,i love paying half my mortgage to finally experience the game,401.1,Recommended,171,love pay half mortgage finally experience game
1222670,2023-01-13,sacrifice to the pool god for he is hungry for sims,17.4,Recommended,254,sacrifice pool god hungry sims
1222670,2022-09-14,"game is good, but cant recommend to buy it right now since is gonna be free in october 18",70.8,Recommended,166,game good cant recommend buy right since gon na free october
1222670,2022-02-04,It's all fun and game until you see the price for each major DLC.  EDIT: And all of them aren't even worth their prices!,62.9,Not Recommended,179,fun game see price major dlc edit even worth price
1222670,2020-07-09,DLC costs too much Can't afford Can afford mods,58.7,Recommended,281,dlc cost much afford afford mods
