Game,Date,Review,Hours Played,Recommendation,Helpful Votes
105600,2017-11-28 00:00:00,"First and foremost, this is an ""adventure"" game. No, not an ""adventure game."" In those you pick up a stick shaped like an ""F"" and use it to open an oversized lock on a chest full of bubblegum that you'll soon need to throw at some dogs so you can sneak past them to get to the... no. This is an ""adventure"" game. The game is an adventure.  A real adventure. Like when you take a shortcut through the wilderness, but end up further and further off path as you follow a stream, looking for a good place to cross.  A real adventure. Like when you go hiking in the mountains and get lost. Only to realize it'll be quicker to get back to civilization by continuing forward, rather than returning the way you came.  A real adventure. Like when you find yourself some place you've never been before, and with just a few tools, build yourself a makeshift home and defend it from zombies at night while exploring the world around you during the day. Eventually working your way underground into chasms filled with treasure and the occasional abandoned dwelling. Perhaps running across a giant beehive in an underground jungle or a buried pyramid under the desert. Finding your way deep into the darkness where the dead wander freely and mushrooms fluoresce brightly. Going deeper and deeper yet; to the point where the molten core of the planet lights up your eyes in a way only the sun had previously done.  The hard part of writing a review for a game like this is not spoiling too much while still letting people know how deep the game actually is. So much of what I enjoyed about my first playthrough of this game was . Terraria might seem too simple when you first start out, and then possibly even overwhelming. But you'll be glad you spent effort to follow the stream or continue forward through the mountains.  There's weapons and magic, but you never pick a class, like warrior or archer. Due to the wide range of weapons, accessories, and armor choices you'll suddenly realize at some point, perhaps when surrounded by your minions, that you've specialized as a summoner. Or that you're a wizard, or explosives expert. Or perhaps you're some unique archer-warrior hybrid. But your choices and discoveries have slowly lead you into your role; you never chose it from a drop down list.  There's a multitude of biomes to discover. Each with their own unique enemies, and of course, epic boss fights. There's an incredible number of things you can do as you progress through the game. And while it plays fine single player, if you have a friend or two you can bring with you on this journey, you'll have that much more fun and they will thank you for it.  Sure, you can spend hours upon hours building elaborate castles decorated with furniture you've crafted or statues you've collected from around the world. You can reshape the terrain around you - spreading biomes you like or cutting down those you don't. You can even bring biomes up from deep in the earth and set up the perfect potion mushroom farm right next to your base. One of my favorite things to do is to use the wiring system to set elaborate boobie traps around my fortifications. But you don't have to do of that to progress. It's really all up to you. Although even if none of that is ""your thing,"" you might be so drawn in that you find yourself happily engaged in such activities.  And yes, a big part of the game is digging, but it's primarily a means of exploration. A means of reaching that next treasure chest, or cluster of gems. A means of reaching the next deep fissure in the earth. A great adventure awaits you.",273.1,Recommended,"321 people found this review helpful
40 people found this review funny 1"
105600,2021-09-21 00:00:00,"When I first bought into Terraria, I was expecting 2D Minecraft. On the surface, that is essentially what it is, with buildings being done in 16-bit rather than a blocky visual style. However, the comparison to Minecraft ends at the construction element, as there is so much more to experience.  Firstly, it looks gorgeous. This is 16-bit done very right, with sprites being well-defined and the world fitting together near-seamlessly.  The combat is an area which could have been half-arsed, but wasn't. Initially, the variety is nothing to write home about, but it quickly expands to several weapons, from ranged to melee to magic and sometimes a combination of the three. Combine this with armour pieces, accessories, set bonuses and a crafting system where weapons can be combined to make new weapons (depending on recipes, mind), and you're left with an in-depth system for tooling yourself out with a myriad pieces of equipment. There's several boss fights too, whose defeat are pivotal to progression.  While the worlds the game makes aren't infinite, they are all quite different from each other and you can save several of them at once, and you can visit any of them with a single persistent character, encouraging multiple worlds to find everything you need in terms of resources.  NPCs are an important part of Terraria as they sell certain items which can't be acquired otherwise. In order to attract them, you need to build them a home, which ties into the construction aspect of the game rather well. You can make a lavish palace, a two storey flat or anything above or in between. The only limit to your creativity is the map limit, which is quite vast and allows space for many personal creations.  I could go on gushing about Terraria, how it continues to be interesting regardless of what you're doing, how after killing all the bosses Hard Mode is unlocked, which populates the world with new tougher critters, and so on. Bottom line is, you owe it to yourself to play Terraria.",105.9,Recommended,"250 people found this review helpful
10 people found this review funny 10"
105600,2024-10-24 00:00:00,"Other developers: Promise to update their game, never update it.  Terraria developers: Promise to stop updating their game, update it anyways.",5.8,Recommended,"143 people found this review helpful
66 people found this review funny 10"
105600,2020-06-26 00:00:00,"I would like to start off this review by saying one thing. This is one of the best games ever made. Now, most people would probably look at this game and think it's just 2D Minecraft, but it is so much more than that. The main similarities are in the blocks and survival aspects of it. But beyond that Terraria is just so much more.  Summary:  Gameplay - [9] When you start a world for the first time it is a very slow game, but the game quickly picks up the pace. There is no hand-holding in this game whatsoever, you have to do everything yourself or check the Terraria wiki page. You change a lot during your adventure and in the end the game is very fast-paced.  Soundtrack - [10] The soundtrack is some of the best I've ever heard in a sandbox game. It's so simplistic yet so good. It is very catchy and I will never forget the iconic song Overworld Day which is instantly recognized.  Graphics - [10] Since it isn't aiming for realistic graphics you really cannot give it a bad score. It's a very specific kind of art style that fits the game very well.  Price - [10] The price is incredibly cheap compared to what you get. You get a really long game with a bunch of replay value. It costs 9,99€ on Steam but often goes down to 4.99€ during sales. It's a great price.  In conclusion: Terraria is a fantastic game that has everything you would ever want in a game like this. You should really buy this if you want a really good sandbox game. The developers have been supporting this game for years now and still have 1 last update left called Journey's End. Thanks for reading this review.",11.3,Recommended,"256 people found this review helpful
8 people found this review funny 68"
105600,2020-10-07 00:00:00,Its Terraria. You heard about it. Its good.  No its not 2D Minecdraft. Go slap whoever said that.,764.4,Recommended,"260 people found this review helpful
73 people found this review funny 11"
105600,2022-07-27 00:00:00,master mode makes me want to kill myself. Good game,817.5,Recommended,"210 people found this review helpful
74 people found this review funny 9"
105600,2021-06-07 00:00:00,"---{Graphics}--- 🔳 You forget what reality is 🔳 Beautiful 🔳 Stylistic 🔳 Good 🔳 Decent 🔳 Bad 🔳 Don‘t look too long at it ☑️ It has his own art style  ---{Gameplay}--- ☑️ Very good 🔳 Good 🔳 It‘s just gameplay 🔳 Mehh 🔳 Watch paint dry instead 🔳 Just don't  ---{Audio}--- 🔳 Eargasm ☑️ Very good 🔳 Good 🔳 Not too bad 🔳 Bad 🔳 I'm now deaf  ---{Audience}--- ☑️ Kids ☑️ Teens ☑️ Adults   ---{Requirements}--- 🔳 Check if you can run paint ☑️ Low 🔳 Medium 🔳 High end 🔳 NASA computer  ---{Difficulity}--- 🔳 Just press 'W' 🔳 Easy ☑️ Easy to learn / Hard to master 🔳 Average (Depends on the difficulty set) 🔳 Difficult 🔳 Dark Souls  ---{Grind}--- 🔳 Nothing to grind 🔳 Only if u care about leaderboards/ranks 🔳 Isn't necessary to progress ☑️ Average grind level 🔳 Too much grind 🔳 You‘ll need a second live for grinding  ---{Story}--- 🔳 No Story 🔳 Like Playing ""Candy Crush"" For The Story 🔳 It's Alright 🔳 Well Written 🔳 Epic Story 🔳 It‘ll replace your life  ---{Game Time}--- 🔳 Very short (0 - 5 h) 🔳 Short (5 - 15 h) 🔳 Average (15 - 25 h) 🔳 Long (25 - 60 h) 🔳 Very long (60+ h) ☑️ To infinity and beyond  ---{Price}--- 🔳 It’s free! 🔳 Underpriced ☑️ Worth the price 🔳 If it's on sale 🔳 Could Be Cheaper 🔳 Overpriced 🔳 You could also just burn your money  ---{Bugs}--- ☑️ Never heard of 🔳 Minor bugs 🔳 Can get annoying 🔳 ARK: Survival Evolved 🔳 The game itself is a big terrarium for bugs   ---{9/10}--- 🔳1 🔳2 🔳3 🔳4 🔳5 🔳6 🔳7 🔳8 ☑️9 🔳10",182.9,Recommended,"712 people found this review helpful
80 people found this review funny 30"
105600,2023-04-27 00:00:00,I mean i cant really give a good review on it as i have yet to finish the game,"2,566.7",Recommended,"365 people found this review helpful
408 people found this review funny 28"
105600,2023-07-30 00:00:00,"There is currently NO 2D game that compares to Terraria.  I have spent 80 hours in this game and still feel like an absolute beginner.  There is so many things to learn and so many different paths to take on this adventure, it can almost be overwhelming. There is SO much to do.  If your looking for a 2D game to get invested in, this is it. This gave has everything from - bosses - player made houses - currency system - EXTREMELY well thought out game progression (EXTREMELY) - multiplayer - mass amount of weapons and items - very appealing graphics - easy controls - achievements and so much more.  This game is absolutely fantastic and so is the grind to upgrade your village and gear! There is a reason this game has so many great reviews.  If you're considering purchasing this game for a friend, don't. Purchase it for yourself.",85.2,Recommended,"211 people found this review helpful
10 people found this review funny 6"
105600,2023-03-01 00:00:00,My friend who I play TmodLoader/Terraria with said if I post a review on Terraria and it gets 100 likes and 20 Awards that he will buy me a case of beer So im just gonna leave this here. ⬜⬜⬜⬛⬛⬛⬛⬛⬛⬜⬜⬜⬜⬜⬜ ⬜⬛⬛🏽🏽🏽🏽🏽🏽⬛⬜⬜⬜⬜⬜ ⬛🏽🏽🏽🏽🏽🏽🏽🏽🏽⬛⬜⬛⬜⬛ ⬛⬛⬛⬛⬛⬛⬛⬛⬛🏽🏽⬛⬜⬛⬛ ⬜⬛⬜🟧🟧🟧🟧🟧⬜⬛🏽⬛⬜⬜⬜ ⬜⬜⬛🟧⬛⬜🟧🟧⬜⬛⬛⬜⬜⬜⬜ ⬜⬜⬛🟧⬛⬜🟧🟧⬛⬛⬜⬜⬜⬜⬜ ⬜⬛🟧🟧🟧🟧🟧⬛⬛⬛⬜⬜⬜⬜⬜ ⬜⬜⬛⬜⬜⬜⬜⬛🏽🏽⬛⬜⬜⬜⬜ ⬜⬜⬛⬜⬜⬜⬛🏽🏽🏽🏽⬛⬜⬜⬜ ⬜⬜⬛⬜⬜⬜⬛🏽⬛🏽🏽⬛⬜⬜⬜ ⬜⬜⬛⬜⬜⬜⬛🏽⬛🏽🏽⬛⬜⬜⬜ ⬜⬛⬛⬛⬜⬛🏽🏽⬛🏽🏽⬛⬜⬜⬜ ⬛🟧⬛🏽⬛⬛🏽⬛🟧🟧🟧⬛⬜⬜⬜ ⬛🟧⬛🏽⬛🏽🏽⬛🟧🟧🟧⬛⬜⬜⬜ ⬛🟧⬛🏽🏽🏽🏽⬛🟧🟧🟧⬛⬜⬜⬜ ⬜⬛⬛⬛⬛⬛⬛🟦⬛⬛⬛⬛⬜⬜⬜ ⬜⬜⬛⬛⬛⬛⬛🟦⬛🏽🏽⬛⬜⬜⬜ ⬜⬜⬛⬛⬛⬛⬛⬛🟦⬛🏽🏽⬛⬜⬜ ⬜⬜⬛⬛⬛⬛⬛⬛🟦⬛🏽🏽⬛⬜⬜ ⬜⬛⬛⬛⬛⬛⬛🟦🟦⬛🏽🏽⬛⬜⬜ ⬜⬛⬛⬛⬛⬛⬛⬛⬛⬛⬛⬛⬛⬜⬜,45.5,Recommended,"1,760 people found this review helpful
202 people found this review funny 140"
105600,2023-01-31 00:00:00,it's a decent way to spend your time.,"3,812.0",Recommended,"263 people found this review helpful
118 people found this review funny 8"
105600,2018-08-05 00:00:00,"I’d only wish I had played this game sooner!  Terraria is a fascinating game, that introduces players to an open, 2D world that features adventure, building, crafting, boss battles and much more. As a player who had experienced the vanilla and the mod variant, I’ll be commenting for both game experiences.  The vanilla [original] game present you with the basic components of how to play. While it can be a grind at the start to gather materials to build, in the later game you’ll be introduced to more content, new areas, enemies and NPCs. The game is hugely focused on progression, which makes it quite an addiction to play. My favorite aspects of the game are the weapons and gear, plus the boss battles. No item is ever the same, as well as the monsters that we face. The aesthetics are also nice; the Plantera mask and kimono were one of my personal favorites to dress for my character. Lots of items in the game are customizable, including colour changes to upgrades for bonus stats.  Now, for the mod version, there were even more available content for players. The mods my friends and I played with on his server were namely the Thorium Mod and Calamity mod. These mods added features such as more boss monsters, items, NPC and more. Some players will frown at mods and call it “cheats” and whatnot. However, this is not the case as it brings more complexity to the original game, and it's not intended for new players anyways. We played on Expert/Revengeance mode and fought additional bosses like Astrium Deus, and the Siren and Leviathan. In my experience, the modded variation provided and even more thrilling challenge than the Vanilla version. I recommend trying it after you’ve completed the original game.  In general, Terraria is a must-play for anyone who hasn’t done so.",91.2,Recommended,"213 people found this review helpful
13 people found this review funny 0"
105600,2021-03-09 00:00:00,"Humanity is responsible for some of the worst atrocities imaginable. Genocide, war, slavery, those complete degenerates who shove gum on the underside of tables. But there are some things humans have accomplished that just completely balance out the bad ♥♥♥♥ that they do. We have constructed flying machines, built gigantic skyscrapers, we've been to the ♥♥♥♥♥♥♥ moon. But the magnum opus, the peak of human accomplishments lies in Terraria. Terraria is nothing less than a genuine masterclass of video games, and it is a crime that this game costs only ten dollars. Nintendo charges 60 dollars for New Super Mario Bros U Deluxe, which is a port of a ♥♥♥♥♥♥ Wii U game which was already made from copy pasted elements from previous 2D Mario games in the first place, and this mind-blowing gem sells for 1/6th the price. Terraria has so much variety, so high a skill ceiling, so seamless a difficulty transition that it is nearly impossible to get bored of it. At the beginning of the game, you're fighting a big slime wearing a crown using this pathetic bow you made from some rocks you found underground. At the end of the game, however, you are fighting a god of death firing laser beams and eyeballs of death, while you are zooming around on a UFO shooting him in the forehead with a machine gun crafted from the fragments of a destroyed otherworldly pillar where you were shot at by mutant bugs that can cause your gravity to go out of wack when they get a hit in. The fact that the transition from the big slime to fighting actual gods is so seamless is nothing short of incredible, and the difficulty progression follows suit in its incredible execution. The game starts off so mindlessly easy, a toddler would scoff at it and play through effortlessly while blindfolded and missing multiple limbs. Then your first boss comes in and it's a little harder, you die a few times, but nothing that bad, But then as time goes on, the bosses increase in difficulty over time, to the point where you are dodging the gigantic lasers and eyeballs of death from the god of death mentioned earlier. But because the difficulty increase is so subtle, it never feels overwhelming. Although there are some difficulty dips from time to time, Golem being a prime example of this, there are very few difficulty jumps. The three difficulty modes are also very well integrated as well. It's almost like each mode is a continuation of the last, the beginning of expert is about as hard as the end of normal, and the beginning of master is about as hard as the end of expert. And I haven't even mentioned how much ♥♥♥♥ this game has. Thousands of items, hundreds of weapons, hundreds of enemies, events, bosses, dungeons, you fight the god of torches at one point. I've been playing this game for quite a while, I lost count, I think I have like 3 hours on it or something, and this game is still hitting me with things I didn't know previously existed. And the worlds of Terraria are huge, with many nooks and crannies to shove your dirty little fingers into, so you'll likely get a ton of playtime out of each individual world. And once you are done with one world, you make a new one, but with the added knowledge of the previous world under your belt. Maybe you learn how to better your constructions, maybe you learn how to exploit an enemy's AI in your favor. Learning how Terraria works and all the mechanics at play is so satisfying and so fun to employ, that it has kept me entertained for years, and is likely to keep me entertained for many years more. If you haven't gotten this game yet, please do. You're missing out on one of the greatest games ever created.","8,046.0",Recommended,"689 people found this review helpful
148 people found this review funny 124"
105600,2024-12-14 00:00:00,"I started playing Terraria since around Dec 2011-12 on the Xbox 360 and 2015 on Windows. and I've got to say, this game is one of the best games I've ever played. there are hundreds of ways that you can play the game, (some of which I've haven't even done yet!) Many Youtubers like Yrimir, stampylonghead and ChippyGaming made my childhood back in those days. I've kind of played this for so long, it's almost like an addiction. (a good one except.) To be honest, I wish I had money to buy the merch but I'm too broke. thanks for the memory’s, Re-Logic...","4,727.1",Recommended,"120 people found this review helpful
5 people found this review funny 17"
105600,2020-10-23 00:00:00,"My first ever Steam game. Boy was it a great 8 years, or however long it was. Sadly, the journey has come to an end. We all knew this was coming, after 1.3 came with the true endgame it was only a few years' time for the finale.  Back when I first joined, I was a little guy. Started playing back in the 1.1 days. I learned the ropes, and I had a lot of fun. Most of my time was occupied by another childhood favorite, Minecraft, however I played this quite often too. I found a server, and started playing some minigames, meeting people, and fighting bosses with them. Those times were great.  Then came 1.2, a glorious time. I started my first true playthrough, as a ranger, and was determined to beat the Golem, which I did after some time. I ended up painting my entire spawn in negative colors because I was bored. Those were also fun times.  After that came 1.3, the endgame. I wasn't playing it much during this time, due to not being able to use a computer, but I played it and it was enjoyable nonetheless. I met more people, played more games, did more playthroughs, and I ended up getting into mods.  But eventually, things go as they come.  1.4 is a bittersweet update, to say the least. It made the game look so much better, and performed smoother overall too. The changes added were astronomical, but nothing truly game-changing, well except for Empress of Light. The new Master mode is okay, but it lost so much potential it could have had. x10 spawnrate is also fun, but I only put some 40 hours into that. Got pretty far, but it just got too strenuous, with school starting up and all too.  A game I once knew to be simply three mechanical bosses and some hallowed gear changed into the vibrant landscape it is today, but never to change anymore. It's one of many relics lost to time of my childhood, and one that will go in my mind as a great memory collection, yet not to be added to much more. I might play this game here and there, but it just isn't what it used to be.  May I wish you all good luck in your virtues, and hope you all have a great time, as I once did. Just don't get it get to your heart too much, otherwise it will pull hard.","2,044.5",Recommended,"200 people found this review helpful
6 people found this review funny 33"
105600,2015-10-11 00:00:00,"Alright so I've been playing this game ever since 1.0.4, building stuff, killing slimes and getting freaked out by the continuous stream of horrifying yet excellent content coming, so it's about time I should actually make a review on this game. I met a lot of people and learned so many things through these friendships and communities and practically gone through what seems like the virtual equivalent to my childhood, so wow does this game have a special place in my heart.  Putting my sentimental values in this game aside, content-wise this game is practically everything a fantasy-loving, retro game, sandbox, adventurous and architectually creative enthusiast could ever ask for (see if you're not a fan of any of those kind of games, then you probably might not enjoy this considering the beginning is rather.. slow). Gosh there's just so much to love in this game that I don't even know where to begin, that is, if you give this game a chance. I shall warn anyone who isn't a fan of reading guides that the game in the beginning isn't very intuitive, as it just throws you in the world with no tutorial whatsoever. However there is a Guide NPC, so if you do feel lost on what to do, you should speak to said NPC. The controls of this game is pretty basic; WASD to move, space to jump, number keys corresponding to the hotbar, click to attack, etc.  But once you got all of that figured out, boy is this game one heck of a ride, especially if you haven't read any spoilers and you have absolutely no idea what will happen next in this gem of a game. You'll be quite surprised with how many things you can discover, how many things you can create and conquer; I definitely recommend you play this with friends as progression throughout the game would be so much more funner, meaning you'll get to the fun stuff faster (i.e. the events and ridiculous weapons and mounts).","2,951.1",Recommended,"372 people found this review helpful
76 people found this review funny 0"
105600,2016-03-18 00:00:00,"When I first saw my friend playing Terraria, I thought it was a 2d MineCraft. Now that I've logged over 150 hours into it, I see that Terraria is so much more than Minecraft. When I tried to figure out what was better, I made a list. Hopefully, I can do this right: Exploration Terraria 2d side-scrolling Multitude of biomes to explore(Around 38)            (Terrria Wins)        (Terraria Wins)          (Terraria Wins)      (Terraria Wins)  In the end: Terraria-4 Minecraft-1 I can't believe you took the time to read all this.(Did you?) Thanks for listening to my opinion, and buy this game.","1,141.3",Recommended,"471 people found this review helpful
102 people found this review funny 0"
105600,2024-04-05 00:00:00,Eye ball hurts. Bigger eye ball hurts more.,"1,824.1",Recommended,"181 people found this review helpful
62 people found this review funny 4"
105600,2019-10-15 00:00:00,I created this Steam account back in 2012 for the reason of playing this game. Incredible game made by incredible people.,"2,730.8",Recommended,"221 people found this review helpful
6 people found this review funny 0"
105600,2015-07-10 00:00:00,-Minecraft cool update : 2 new mobs and 4 new items  -Terraria cool update : 200 new mobs and 800 new items  Think about it,164.5,Recommended,"1,157 people found this review helpful
1,186 people found this review funny 0"
105600,2019-08-07 00:00:00,Terraria: Also try Minecraft! Minecraft: Also try Terraria! Bros forever <3,185.1,Recommended,"265 people found this review helpful
140 people found this review funny 0"
105600,2020-09-10 00:00:00,terraria,"1,454.6",Recommended,"254 people found this review helpful
68 people found this review funny 29"
105600,2022-12-06 00:00:00,Me watching the demon I just killed drop a voodoo doll in lava:  ⠀⠀⠀⠀⠀⠀⠀⠀⣀⣴⣶⣿⣿⣿⣿⣿⣿⣿⣶⣦⣀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⣤⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣄⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⢠ ⠀⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣟⣛⣻⣿⣿⣟⣿⣿⣿⣷⠀⠀⠀ ⠀⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣫⣽⣾⣻⣾⣿⣿⣿⣿⡿⣿⣿⠀⠀⠀ ⠀⠀⠀⢰⣿⣿⣻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠻⡿⠿⠟⠛⣟⣿⣽⠀⠀⠀ ⠀⠀⠀⠸⣿⣿⣿⣷⣿⣿⣿⣿⡿⠍⠈⠀⠁⣴⡆⠀⠀⠠⢭⣮⣿⡶⠀⠀ ⠀⡴⠲⣦⢽⣿⣿⣿⣿⣿⣟⣩⣨⣀⡄⣐⣾⣿⣿⣇⠠⣷⣶⣿⣿⡠⠁⠀ ⠀⠃⢀⡄⠀⢻⣿⣿⣿⣿⣽⢿⣿⣯⣾⣿⣿⣿⣿⣿⢿⣿⣿⡟⣿⠀⠀⠀ ⠀⠀⠣⠧⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⠟⢸⣿⠿⠿⠿⣧⠙⣿⣿⡿⠀⠀⠀ ⠀⠀⠀⠁⠼⣒⡿⣿⣿⣿⣿⣿⣿⣿⣠⣬⠀⠀⠀⠀⣾⣷⡈⣿⡇⠀⠀⠀ ⠀⠀⠀⠀⠀⠉⢳⣿⣿⣿⣿⣿⣿⣿⢟⠗⠼⠖⠒⠔⠉⠉⠻⣿⠇⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠈⣻⡿⣿⣿⣿⣿⡿⡀⣤⡄⠸⣰⣾⡒⣷⣴⣿⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠂⢸⡗⡄⠘⠭⣭⣷⣿⣮⣠⣌⣫⣿⣷⣿⣿⠃⠀⠈⠀⠀ ⠀⠀⠀⠀⠀⠈⠀⢸⣿⣾⣷⣦⡿⣿⣿⣿⡿⢻⠞⣹⣿⣿⠏⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢘⠀⠘⢻⡿⢿⣋⣤⣤⠌⠉⠛⠛⠀⠈⠉⠁⠀⠀⠀⠀⠀⡀,95.2,Recommended,"313 people found this review helpful
351 people found this review funny 32"
105600,2024-11-14 00:00:00,"Easily the best value for money game on Steam, and one of my all time favourites. This is the passion project of the developer and it shows with every update. No paid DLC, no microtransactions, just a good game. The game also has an active, endorsed modding community which just adds endless content.",527.6,Recommended,"136 people found this review helpful
2 people found this review funny 7"
105600,2023-08-26 00:00:00,---{ Graphics }--- ☐ You forget what reality is ☐ Beautiful ☐ Good ☑ Decent ☐ Bad ☐ Don‘t look too long at it ☐ MS-DOS  ---{ Gameplay }--- ☑ Very good ☐ Good ☐ It's just gameplay ☐ Mehh ☐ Watch paint dry instead ☐ Just don't  ---{ Audio }--- ☑ Eargasm ☐ Very good ☐ Good ☐ Not too bad ☐ Bad ☐ I'm now deaf  ---{ Audience }--- ☑ Kids ☑ Teens ☑ Adults ☑ Grandma  ---{ PC Requirements }--- ☐ Check if you can run paint ☑ Potato ☐ Decent ☐ Fast ☐ Rich boi ☐ Ask NASA if they have a spare computer  ---{ Difficulty }--- ☐ Just press 'W' ☐ Easy ☑ Easy to learn / Hard to master ☐ Significant brain usage ☐ Difficult ☐ Dark Souls  ---{ Grind }--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isn't necessary to progress ☑ Average grind level ☐ Too much grind ☐ You'll need a second life for grinding  ---{ Story }--- ☐ No Story ☐ Some lore ☑ Average ☐ Good ☐ Lovely ☐ It'll replace your life  ---{ Game Time }--- ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☐ Long ☑ To infinity and beyond  ---{ Price }--- ☐ It's free! ☑ Worth the price ☐ If it's on sale ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money  ---{ Bugs }--- ☐ Never heard of ☑ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs  ---{ ? / 10 }--- ☐ 1 ☐ 2 ☐ 3 ☐ 4 ☐ 5 ☐ 6 ☐ 7 ☐ 8 ☐ 9 ☑ 10,972.7,Recommended,"710 people found this review helpful
62 people found this review funny 41"
105600,2023-07-27 00:00:00,"Guys fun fact, it is not 2D Minecraft.",207.6,Recommended,"195 people found this review helpful
47 people found this review funny 10"
105600,2019-01-23 00:00:00,I miss my wife and kids,895.9,Recommended,"404 people found this review helpful
975 people found this review funny 1"
105600,2017-12-04 00:00:00,"This is one of the best games ever made and the only reason it is not regarded as such is that it is not very accessible. I can imagine many critics have started Terraria, played for some hours trying to figure it out, and put it away. Very often, critics have drawn misguided conclusions that Terraria resembles Minecraft (or is a Minecraft clone), but in fact nothing could be further from the truth. Terraria is a procedurally generated sandbox survival metroidvania. Learning curve is steep, the game is hard and often requires you to consult to wikis and guides (even more so than the Souls series) but once you gain control of the game mechanics, you will find a very deep, hard core gem. Don’t let its eye-candy graphics fool you…  You are dropped into a world surrounded by many dangers. Initially, you are expected to make your first shelter, first weapon and just survive. This is the very core of the whole game. In order to beat stronger creatures, you need better weapons for which you need better crafting material. To get better crafting material, you need to mine deep into the earth, which leads you to find secret chests, face gazillion creatures including “bosses”. Boss fights not only require skill, but also need you to have the weapons, armors, potions, items necessary to beat them. Last, but not the least, there are plenty of events such as Halloween, Christmas, Pirate Invasion etc. with their own unique bosses and loots.  While you are working on mining for better tools, armors, weapons to be able to beat stronger enemies, you also need to keep expanding your “shelter”. A chair, ceiling and door is not sufficient any longer. You need to keep building new rooms to have room for new crafting centers and chests (for inventory). Every new room invites a new NPC to your shelter who can be crucial in your quest to beat the world of terraria, whether they sell unique items or provide healing.  Being a true sandbox game, you can also ignore progression and spend hundreds of hours just building. Your limit to what you can build and how you can customize it is your imagination. People at Terraria subreddit still manage to amaze me with their creativity and sometimes totally mind-blowing architecture.  Whether you choose to play it as a metroidvania or as a sandbox 2d Minecraft, you will love Terraria. In my opinion, it is one of the best games ever made.  Buy it full price. Developers are still updating content and supporting the game after all these years (without any paid DLCs whatsoever), they really deserve some support.",76.5,Recommended,"193 people found this review helpful
8 people found this review funny 0"
105600,2017-11-23 00:00:00,"No game has drawn me back over weeks or years, to come back to this game again and again and start over, like Terraria. It never loses it's ""fun factor"" like most games do over time.",413.8,Recommended,"220 people found this review helpful
7 people found this review funny 0"
105600,2022-06-12 00:00:00,"my first experience: >get Terraria since it's on discount >play on Journey mode with friend for the first time >""it's pretty cool, but too complicated for me and i don't know what's happening"" >not play for 2 years >in 2022, remember about Terraria >decide to try it out again >armed with the wiki, start a Classic solo world > >get absolutely ADDICTED to the game  starting a world for myself has been a very good decision in getting to experience this game properly. having played mostly 3D first person games, including Minecraft (which this game gets compared to, A LOT), and not having a very good experience the first time i tried it, i did not expect myself to like this game, but i absolutely LOVED it!  totally recommend if you like any genres of games this game is listed as.",162.2,Recommended,"330 people found this review helpful
27 people found this review funny 10"
105600,2020-01-05 00:00:00,"Terraria is one of the best survival sandbox games to date. It might be relatively old now, but it's truly a great game to pick up to play alone or with friends.  This is the game I end up coming back to from time to time, as it provides lots of fun and many different things to do. Build, craft, fight, gather materials or items - it's all up to you. It's even more fun when you get into it with friends. The amount of content this game has to offer is enormous; fights are exciting, building is fun and highly enjoyable, finding various items is always nice. You can have fun things such as mounts and pets, or even a sword that shoots cats. Generally a super fun game with many possibilities.  Summary:  - LOTS of content. - Can be enjoyable even if you want to play alone. - A lot of stuff to do and places to explore. - Different content difficulties. - Might be confusing at the start, but gets super fun when you figure out things. - Huge amount of various in game items. - Soundtrack is one of the most enjoyable I've heard. - Plenty of different NPCs that will end up invading your home. - Possiblities for building are endless. It's very enjoyable and you can experiment with all kinds of blocks and decor.  Overall, this is an amazing sandbox game, with pretty much endless possibilities, and I highly recommend it!",196.7,Recommended,"194 people found this review helpful
10 people found this review funny 1"
