Game,Date,Review,Hours Played,Recommendation,Helpful Votes
730,2015-11-01 00:00:00,"Every team consists of 5 people: 1.You 2.Russian Guy 3.Another Russian Guy 4.Russian Guy who speaks English 5. A 6 year old kid who slept with your mother  11/10 Too much Salt and С*ка Бли@т,not enough Kurvva Would love to take another dose of salt and punch my little brother",790.6,Recommended,6880
730,2018-12-07 00:00:00,"Review edit: down below.  Players: We want more optimization for the game and a better VAC CSGO: You mean you want a battle royale Players: No w- CSGO: And you want the game to be free right? Players: That's a bad ide- CSGO: We also brought the jump glitch back Players: Why the fuc- CSGO: Primes also been given to anyone who has ever owned CSGO Players: Are you guys ♥♥♥♥♥♥♥ morons CSGO: You can also buy your way into prime.  Valve you are actually ♥♥♥♥♥♥♥ retarded what the ♥♥♥♥ Here's literally the simplest way we can tell you how to fix this: - Fix VAC - Fix Prime - Fix Bugs - Don't put a BR into a competitive FPS game - And don't ♥♥♥♥♥♥♥ make the game free to play and then give everyone a coin for being retarded and actually buying this game.  There was zero communication between CSGO and the players, you legit just asked if we were free Wednesday, and now I wish I was busy so I never would of have to play this.  EDIT: A more structured, critical review.  I decided to try the game again to give a better review rather than just lashing out at what I saw earlier, and in a completely honest way, I'm still unhappy, but not as unhappy as I was prior. I still love this game if it is not evident by the number of hours that I have on my account. But still, I have some critiques on this.  The Battle Royale When I heard the idea of a battle royale in CS, I was against it, they've never quite been my thing and the popularity of games like fortnite completely destroyed any hope that I had for battle royales in games. However, CSGO's battle royale does have some pros with some cons at the same time. Do take into account that I am biased against battle royales. Pros: - It's a fresh new take on the battle royale genre. - Thing like escorting hostages add a great addition to the game mode as a way to get money whilst still being involved with anything around you. - The idea of choosing and seeing where others drop is a nice feature.  Cons (take into account I am biased against battle royales): - It doesn't fit well into a CS game, yes I understand that I don't have to play it but it does my head in that it's advertised on the main screen. - Ammo is actually harder to find than real life aliens, the fact that you pick ammo up 1 by 1 doesn't make this any easier. - Drones break if there is a ledge near where you are standing. I bought some ammo and the drone was confused if an inanimate wall was actually me. - The amount of actual shake you receive when getting hit is akin to an earthquake, given I had some fun with my friends going around and bashing people to the point where it's like the Negev in warmup. - Finally, it's a battle royale. You didn't have to follow this trend CS, even if it was planned a while ago.  Free To Play This is one of the more concerning things that I had with the update, CS is already filled with cheaters and can sometimes make the game so irritating that I've put it down for a couple weeks. As 3kliksphilip said its probably the game with the most cheaters (Does CS:GO Updates not entertain you) But now I have some confidence in their decision for making it free to play, it allows more people to experience CS and will most likely double the population which isn't a downside. The thought that Valve has made the game free to play shows that they have confidence in VAC and that VAC will learn a lot more things due to the games new state.  Prime This issue is one of the main reasons that this review is staying as not recommended. The idea that you can pay into prime and that people who have already bought the game will now have instant prime. This kind of makes me think that prime will be reduced to a standard trust factor match which cheaters are somewhat abundant. But if Valve is confident enough in their VAC, this shouldn't be a problem. However, the amount of cheaters who have probably been grinding enough to get prime on multiple accounts is worrying.  Valve in General My issue with prime has nothing on this. Valve don't really know much about their audience. We believe that we are entitled due to the amount of ♥♥♥♥ they have given us in the past years (AUG Week, R8's introduction *solved quickly, nerfing weapon speeds *this affected pros but they can manage now, #HikoMissed). My problem isn't really with this, it's with Valve's transparency, they never tell us what they're going to do and expect us to all love their new idea like its Chef Boyardee's canned pasta. No one has really ever asked for battle royale in CS, we ask for improvements which are normally disregarded.  In short, I'm upset with this update, but not as upset as I once was, I still have faith in Valve although it is withering at a fast pace.  Response to comments: @PapaNotedVevo: Agreed that it makes the player base bigger, dislike the concept of battle royale in cs. @JustSqueeze: Cause why can't I? As long as I have skins and fun with my friends then who cares? @Count Chocula: H1Z1s peak player base was 150,179, it's now 24-hour peak is averaging the 3,000 range. This isn't good for a game, it puts people off from the original concept. @thehemmo: Yeah I agree with you now my man. @waffle.jpeg: I won't play it, I'm not being forced to. It's a bad addition to a competitive game and I won't play it anymore, regarding optimization, I'm glad you can run this on your 12 year old labtop as you said. And yeah I was probably wrong about the optimization thing, some of my friends with lower-end pc's still cannot run it. @RandyCo: Prime isn't mean to be something you can pay for, prime is meant to be for people who have played the long enough and deserve a place where they can play without cheaters, cool VACnet is enabled, I forgot that gets rid of every cheater ever, did you?  I just miss source man, the games only full priced because valve can't afford to make Gmod assets free. If Source-style movement was back in the game, I wouldn't care what happens.",1480.3,Not Recommended,4617
730,2023-11-22 00:00:00,"Chicken Shawarma  Ingredients for four people: Chicken fillet 400 g Parsley 50 g Pickled cucumber 6 Potatoes (optional) 2 Pita bread 4 (or as needed) Olive oil 3 tbsp Onion 1 Parmesan cheese 100 g Salt 2 tbsp Turmeric 1 tsp Ground black pepper 2 tsp Garlic powder 2 tsp  Ingredients for tahini sauce: Thick yogurt 4 tbsp Mayonnaise 1 tbsp Tahini 1 tbsp Fresh lemon juice 3 tbsp Garlic 1 Salt 1 tsp (or to taste) Ground black pepper ½ tsp (or to taste)  Wash the chicken fillet, take the chicken skin off and slice them into strips. Add them to a mixing bowl.  Mix up the salt, turmeric, black pepper, and garlic powder. Add them along with the olive oil to the Chicken and massage the seasoning into the chicken fillets.  Cut the onion into slices and add them to the Chicken. Mix everything together.  Cover the Chicken with a plastic film and let it sit in the fridge for at least an hour. Chilling the mixture will marinate the Chicken and infuse it with flavor.  While the Chicken is marinating, prepare the tahini sauce. For this purpose, pour the thick yogurt with mayonnaise, tahini, lemon juice, salt, and black pepper into a suitable bowl.  Finely grate the garlic and add it to the bowl. Then mix until the sauce is uniform. Note that the sauce should be as thick as porridge.  Now put a suitable pan on low heat and coat it with oil. Once the oil is hot enough, add the marinated chicken fillets into the pan and sauté until the fillets change color.  Meanwhile, you can fry the potatoes. Slice the potato lengthwise to your desired thickness.  Put a pan on the heat and add two to three tablespoons of oil. Then fry the potatoes in oil over medium heat until they get golden.  Wash the parsley and drain the excess water. Now transfer them to a tray and chop them finely.  Place the pita bread on your tray. Take the tahini sauce and spread it on the center of the bread.  Pile a layer of the chicken fillets, fried potatoes, chopped pickles, parsley, and a sprinkle of parmesan cheese on the bread and roll it. You can top the ingredient with tahini sauce if you like.  At this stage, preheat the sandwich maker, then roast the shawarmas in the machine. In the absence of a sandwich maker, place an unoiled grill pan on medium heat and put the shawarmas in the pan. Then put a heavy object on them to grill them thoroughly.  Once the shawarmas are roasted, and the bread is crispy, cut them in half and put them in your desired dish. You do not have to eat shawarma with bread if you want to stay away from carbohydrates, and you can serve them with salad or plain.  Enjoy your meal!",140.7,Recommended,912
730,2015-04-17 00:00:00,"Counter Strike: Global Offensive  Counterstrike is a game that slowly ravages and pulverizes your soul each and every time you play it.  Everyone starts with the same thoughts when they play CS:GO:  1) 'Pfft. I'm never going to spend money in game buying skins and keys, that's stupid' 2) I'm never going to get that angry, it's only a game. 3) 'Meh, doesn't look that hard'  Within a month - Within a week -  1) You’ve already have bought a P90 module skin because ""Oh, It's only 30p"" and you begin your slow downward spiral into the CS:GO marketplace, saving up for a knife and opening crates, in hopes of getting a knife which (deep on the inside, deep deep down) you know you're never going to get, and end up spending £10 opening crates, and getting back 50p worth of skins back. 2) You’ve probably already threatened a handful of people with their lives; it’s a game that can turn any lovely human being into a soul eating behemoth within minutes of a match starting. Get used to wanting to assassinate everyone in your near vicinity. 3) You'll already gave uninstalled the game at least twice, in utter exasperation and in utter hope of cleansing your life from this game. But you can't, you'll always go back.  The community is with over half the people being angry 12 year old Russians. The betting will completely waste you and rip you of all of your favourite 50p worth of skins. And the trading is completely unreliable, leaving you to deal with steam support, which is 10x more brutal than the game itself.  But of course you’ll go back, it’s CS:GO, it’s a drug. A soul destroying, mind numbing, murder spree inducing drug. HA. Oops.",562.9,Recommended,1769
730,2019-12-26 00:00:00,It's like roulette; fun until it turns into Russian.,2149.8,Recommended,327
730,2021-09-06 00:00:00,If you want to learn russian for free just play counter strike and in about 100 hours you can learn fluent russian,75.4,Recommended,220
730,2012-08-24 00:00:00,"I have been playing Counter Strike since CS 1.6, and this game has given me so many fun memories over the years. Here's to a new chapter...  Counter-Strike: Global Offensive. - 2012 - 2023 🪦🫡",5852.3,Recommended,86
730,2017-01-01 00:00:00,"This game is one of those games that you could say you're quitting and even go the length of deleting it. But for some odd reason you will come back to this game, whether it takes days or months. 10/10",8085.4,Recommended,137
730,2022-09-23 00:00:00,⣿⣿⣿⣿⣿⣿⣿⣿⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿ ⣿⣿⣿⣿⣿⣿⣿⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢺⣿ ⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠆⠜⣿ ⣿⣿⣿⣿⠿⠿⠛⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⣿⣿ ⣿⣿⡏⠁⠀⠀⠀⠀⠀⣀⣠⣤⣤⣶⣶⣶⣶⣶⣦⣤⡄⠀⠀⠀⠀⢀⣴⣿ ⣿⣿⣷⣄⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢿⡧⠇⢀⣤⣶ ⣿⣿⣿⣿⣿⣿⣾⣮⣭⣿⡻⣽⣒⠀⣤⣜⣭⠐⢐⣒⠢⢰ ⣿⣿⣿⣿⣿⣿⣿⣏⣿⣿⣿⣿⣿⣿⡟⣾⣿⠂⢈⢿⣷⣞ ⣿⣿⣿⣿⣿⣿⣿⣿⣽⣿⣿⣷⣶⣾⡿⠿⣿⠗⠈⢻⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠻⠋⠉⠑⠀⠀⢘⢻ ⣿⣿⣿⣿⣿⣿⣿⡿⠟⢹⣿⣿⡇⢀⣶⣶⠴⠶⠀⠀⢽ ⣿⣿⣿⣿⣿⣿⡿⠀⠀⢸⣿⣿⠀⠀⠣⠀⠀⠀⠀⠀⡟⢿⣿ ⣿⣿⣿⡿⠟⠋⠀⠀⠀⠀⠹⣿⣧⣀⠀⠀⠀⠀⡀⣴⠁⢘⡙ ⠉⠉⠁⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⢿⠗⠂⠄⠀⣴⡟⠀⠀⡃,559.9,Recommended,299
730,2019-01-12 00:00:00,"I have always been a supporter of this game. Such depth and reward when learning and improving at this game during my 10+ years of play. The same goes for previous renditions of this game.  However, I have to give this game my first ever bad review. I believe CSGO has entered the worst state it has ever been in. This is due to the cheating in this game. The entire community is nervous. 90% of games turns into salty game of people blaming everyone of cheating. Sportsmanship is fading. Play one good game you get reported and end up in low trust factor. The developers give no CLEAR information on how this works and what to do to remedy it. Updates of this game is slow and not focused on improving the game state. Last contributing factor is the increasing amount of cheating in pro level games. As a whole it feels that my immediate contacts more or less feels the same and the ""FUN"" factor of the game is just disappearing.  I am slowly starting to lose my respect for this game and might end up leaving CS for good. I sincerely hope this gets fixed soon, as I would like to see this world of CS that has given me so many hours of fun and endless gr8 memories to grow and keep growing.  Sincerely yours an old timer @ CSGO",1128.7,Not Recommended,912
730,2014-12-15 00:00:00,Knife = free Knife with paint on it = 200$,331.6,Recommended,3454
730,2014-06-29 00:00:00,Playing Counter-Strike: Global Offensive is like masturbating. Feels good doing it but later you regret it. And then you keep on doing it.,635.3,Recommended,1306
730,2020-07-22 00:00:00,Game goes pew pew. Game good,1445.9,Recommended,186
730,2020-03-30 00:00:00,"Kill someone with a P90 - ""You're a fuc**** noob!! Noob weapon!!""  Kill someone with a P90 through a smoke - ""You're a fuc**** hacker!!""  Kill someone with a AWP - ""You're a fuc**** noob!! Noob weapon!!""  Kill someone with a AWP through a door - ""You're a fuc**** hacker!!""  In a 1 vs 5 you die - ""You're a fuc**** noob!!""  In a 1 vs 5 you win - ""You're a fuc**** hacker!!""  Kill someone with a headshot - ""Hacker!!""  Get headshoted by someone - ""Owned!!"" and get teabagged  Kill someone with a grenade - ""Luck!!""  Get killed by someone with a grenade - ""AHAHAHAHA""  Get teamkilled by someone - ""Get out of the way you fuc**** idiot!!""  Accidentally teamkill someone - ""You're a fuc**** idiot!!""  Blocked by someone - Dies  Accidentally blocks someone - ""Get out the way you fuc**** idiot!!""  Decide to save - ""You're a fuc**** coward!!""  Decide not to save - ""Save you fuc**** idiot!!""  Kill someone while defending the bomb - ""You fuc**** camper!!""  Kill someone while defending the hostages - ""You fuc**** camper!!""  Someone dies - The deceased one starts to rage  Your team lose the round - Your team starts to rage  Your team is losing 10-2 - Someone rages quit  Go to the balcony in Italy - ""You fuc**** hacker!!""  Worst guy receives a drop - ""Are you fuc**** serious!?""  Warm up - Everybody tries to spawn kill  Score is 5-1 in your favor - ""This is a T map!""  Score is 1-5 againts you - ""This is a CT map!""  Lose the first 2 rounds - Someone asks to get kicked  Last round - Everybody buys Negev  Your team is losing and you are in last - Someone vote kicks you  Win a match - All enemy team rages  Lose a match - Yout team rages Someone's Internet crashes - 30 minutes ban Your Internet crashes - 7 days ban  Best rage simulator out there!         What do you think about the review? 𝓬𝓸𝓶𝓶𝓮𝓷𝓽 𝓹𝓵𝓼𝓼 ( ͡° ͜ʖ ͡°)",6756.1,Recommended,1042
730,2024-04-12 00:00:00,Valve Allows Cheat,952.6,Recommended,338
730,2022-11-09 00:00:00,that one ex you always go back too,12.6,Recommended,168
730,2021-03-22 00:00:00,"𝘎𝘳𝘦𝘢𝘵 𝘨𝘢𝘮𝘦, 𝘳𝘶𝘪𝘯𝘦𝘥 𝘣𝘺 𝘤𝘩𝘦𝘢𝘵𝘦𝘳𝘴.",3062.6,Recommended,147
730,2016-10-24 00:00:00,cool,1511.2,Recommended,2021
730,2023-08-24 00:00:00,"Here I will leave the cat, friends who pass by can pet it and give it a thumbs up ／＞　　フ | 　_　 _ l ／` ミ＿xノ /　　　 　 | /　 ヽ　　 ﾉ │　　|　|　| ／￣|　　 |　|　| | (￣ヽ＿_ヽ_)__) ＼二つ",1427.8,Recommended,665
730,2017-07-20 00:00:00,"You want buy this game ? I'm gonna show you somes tips for playing : - Before the match starts, don't press accept. It's a test. - The P in P90 stands for Pro. Like you. - When told to pick up the AWP, stare at it and go AFK. - Don't buy kits, this is actually team death match, the bomb wont ever get planted. - You are amazing with the desert eagle, don't let anyone ever tell you different, not even the scoreboard. - Very important: That thing attached to some guns is called a silencer, and you have to take it off because it reduces damage a lot and will get you more kills. - VAC is a good anti cheat. - Skins make you better at the game. - When a teammate asks for a drop, drop them your handgun. - Never adapt to the game. Don't betray yourself like that. Just do the same thing over and over again and wait until it works. - Dust 2 is the only map in the game. There aren't any others. Don't argue. - If you lose the first round. You MUST ALWAYS Eco/Save. Which means buy armour and an -SMG/Shotgun of your choosing. - When going through doors, always make sure that you block the doors so no one can pass. - -- Ignore the hate of your teammates, you're pro and you're gonna get mad kills. You're also shielding them from bullets. How nice of you! - Crouching doesn't improve accuracy, but do you know what does? Jumping! Be a ♥♥♥♥ing kangaroo and watch the mad kills pour in. ♥♥♥♥ EVERYONE LOVES KANGAROOS. 50 points to Gryffindor every time you change weapons. - State that all SMG's take skill to use from no less than 4 inches away. Your gun is cheaper so it is worse. Rub it in with a teabag afterwards. Especially if you have a P90. - Always tell the opposing team to good luck and have fun when warm-up ends. At half time, treat them like they murdered your family. (Be sure to take note of their nationality!) - If you see a chicken in your gameplay, you absolutely must under any circumstance, kill that damn chicken. It must die. THIS IS NON NEGOTIABLE. - Recoil control is a myth. Like Bigfoot. - If you need to get around the map in a hurry, get out your Negev. - The PP-Bizon is the discount Negev. - Don't waste money on a helmet. $350 is too expensive. You wont die. Ever. - You need to Look at the ground where you are going make sure you don't trip! What the ♥♥♥♥ is strategy??",997.0,Recommended,1013
730,2017-01-29 00:00:00,"**UPDATED REVIEW (05/05/2018) LOOK BELOW **  Ok, I think is time for me to write a honest review for this game  Counter-Strike: Global Offensive is one of the most broken and unfair games I've ever played... but I still love it  Why? well let me tell ya  I've had some many feelings while playing this game that I've never had before like desperation with anger, rage, happiness, sadness, adrenaline, etc.  This game became a part of my life, I've met most of my best friends in this game, one of the most important relationships I had was built in this game. I've met every kind of person, the one that rages every second, the leader bottom frag, the Canadian, the Mexican, the Australian, the adult with kids, the kid, the furry, very nice people, the most annoying people I've ever met in my whole life, the smurf, the carry, the bad team, the great team, the ''grill'' and the list goes on.  Valve makes changes without any previous advice to the players, and they make changes to the very keys of the game, like the rank system, a whole map, the gun recoil, the sounds of every gun, the whole sound system of the game, prices of some in-game items, and the community usually gets mad at it at first, but we get used to it anyways.  What do I mean with ''unfair'' and ''broken''? Well, in matchmaking (prime or non-prime) you're gonna find a smurf, a hacker, a whole queue of griefers, derankers etc, Valve tries to stop this, but I personally feel they're giving up which is really annoying.  Another example for broken will be the rank system, is so weird and unfair for some players, when you're Nova II sometimes the other team could be Nova master or Silver elite, or a weird mix of those ranks, it took me around 160Hrs to get out of Silver after the rank system update, even if I had good perfomance, no rank up for a loooong time  If you're thinking about buying this game, you should totally start with a friend, is more fun in general, but if you're a very first time player joining a competitive game, I can't promise that your team is gonna be the most patient in that game, usually some players demand people that already know all the tactics and recoils, without knowing that you gotta start somewhere, but if you find a group of people that is patient and most important of all if they help you to improve your game, you should stick with them and play together more often. But don't think you'll always play with them, trust what I'm telling you, most of these people meet others and move on, but if you have a long term friendship with someone like that, you're incredebly lucky.  now Datsuke, all those things doesn't sound very appealing  Well, maybe in paper they don't, but after experiencing a good game, after experiencing clean headshots, long range noscopes, carrying a team, a grenade kill, seeing a hacker getting VAC banned mid-game, clutching the round, getting a kill through the smoke, being called a ''hacker'' for your skill, laughing with your teammates is the most satisfying things ever, winning a close competitive game knowing that you perfom well gives you a huge feeling of success making you play more and more. Besides, you meet very different people, you listen a new accent every day, you learn a new word or a internet term every day, you learn something new in general. Other thing I love about this game is that, learning, there's always something new to learn in every map, every gun, a new position, a new boost spot, a new flash, a new smoke, a new prefire spot. I have 1,400Hrs right now of play time, and I think I don't even know the half of the smokes in Mirage.  So yea, this game is really good, most of the time, you're gonna see yourself ragging every now and then, but personally I think is worth it   -Datsuke 1/29/2017   ---------------------------------------------------------------------------- **UPDATE**  Okay, it's been more than a year from my original review, Have I changed my thoughts?.. Sort of.  The game haven't recieved much love from Valve, and Prime matchmaking is still in beta, about Prime matchmaking, for some reason the lobbies always default to trust factor which is horrible, and to my knowledge you cannot make it Prime as default (correct me if I'm wrong).  The community is pretty much the same, nothing has changed on that note.  Now, I have more complains on matchmaking: I used to think that the game itself is broken, I really did, I thought that the hitboxes were messed up (which I have a video example of that, that I recorded myself here: watch it if you wish) but really what is really broken are the matchmaking servers, how do I know this? Well, I been wanting to take the game a little more serious, so I signed up for ESEA which is a paid suscription to other servers that are basically competitive games, the difference here is that the matchmaking servers are 64 tick and the ESEA servers are 128 tick, which is a world of a difference, everything is more accurate when is about headshots and all of that good stuff, and I believe ESEA has more servers so my ping on matchmaking is usually 60-80ms on ESEA servers is around 20-35ms. On ESEA the ranking isn't **AS** broken as matchmaking and the community on ESEA takes the game pretty seriously and don't mess around, which I really like that, however the problem is that it is a paid suscription which not everyone is willing to pay, so there's also FACEIT which provides the same service as ESEA but for free, however Faceit has premium features but payment is not obligated to play.  So, the game is pretty much the same, not many fixes or changes going on, but I wanted to update this review since these third-party services change the game experience dramatically and make the game generally more enjoyable, so give those a try and they make help you like the game a little more, at least it worked for me.  -Datsuke 05/05/2018",2219.5,Recommended,309
730,2024-03-06 00:00:00,only cheaters and trolls,4859.5,Not Recommended,718
730,2024-06-10 00:00:00,GOOD GAME NICE PHYSICS JUST VALVE NEED TO FIX THE ANTI CHEAT,1692.5,Recommended,312
730,2013-12-31 00:00:00,"I slowly look at the luminescent green dial of my wristwatch, which tells me it is 5:46, am. Damn. Another night of Insomnia.  I sit up in my bed, and listen to the soft hum of my Radeon™ HD 7870 GHz Edition, as her fans slowly cool the surface of her brilliant silicon plates. The only light in this room comes from the electric blue glow of my keyboard, and the azure LEDs in my Razer Abyssus.  I press a button, and the display of a 23 inch, 1080p IPS monitor lights up, colors shifting and changing in psychedelic pattens, chromatic waves of light bluring and stabilizing to send an image within my mind.  My desktop stares back at me; the only icon the Recycle bin. I move my eyes to the Taskbar, where the icons for Windows Explorer, Star Citizen, Mozilla Firefox, and lastly Steam return my gaze.  I click on Steam, and watch as a loading bar appears. The light from the moniter shines brilliantly on my face, and if I look closely into it, I can see myself reflected in the crystal surface, eyes staring deep into a mad realm of pixels and insomnia.  Steam finally loads. Oh, what's this? There's a sale on? Ah, too bad; I only have one cent in my wallet. I click the library tab in a futile attempt to find meaning.  My list of games appears, showing me hints of open doors into new worlds, strange and wonderful. What path sould I choose? Should I join battle with Dragons, in the strage land of the Nords? Or, perhaps, I should launch the StarCitizen hangar module, and lust after a dream of flight, a game not yet finished.  Ah, but here it is; Counter-Strike: Global Offensive. How many hours have I thus spent within you, oh CS:GO? You have been the reason for many nights without sleep, many days of ragequits, many days of fun and sadness. I pull out a calculator from somewhere on my desk: dividing one thousand, eight hundred and eighty-five hours by twenty-four tells me that I've been within this game for seventy-eight point five days so far. Damn.  The game begins loading, and I hear the soft hum of GPU fans, and the silent sound of the sunrise, far beyond the single window of my room.  _   Ah, where was I? I guess I feel alseep for a second there. Skip the intros, enter main menu, searc- Wait, what? 20 friends online? But, it's like 6 am... Oh, right, timezones. Eh, I might as well invite all these people.  Well, I guess I didn't want to play with them anyway. Green light fills my room, I press accept, and wait for the ninth player. Who, it seems, never can figure out what the big glowing green button actually means. Oh well, it just found another match anyway.  Well, third time's the chram, right? I guess not. Fourth time does it, and we're away. Cue loading screen, begin meaningless text I've seen only a few thousand times before.  I get up, walk towards the kitchen, and only trip twice on miscellaneous paraphernalia in the dark hallways. The bleak windows of the room greet me: pale dawn, gray clouds and black trees visible through their panes. The neon numerals of the microwave tell the time as 6:07. I search the pantry and refr!gerator, but find nothing of value.  I lower my standards and try again, this time coming up with a few tastless cookies of some kind. I begin a pilgrimage to whence I came.  The last stars of night grow cold and die; as color once again spreads over the sky. Monitor glow, winter snow, cybernetic flow.  My quest now complete, with prize in hand, I return to my chair. 0's and 1's stream across a fiberoptic gulf of space, connecting people hundreds of miles apart in a beautiful lattice of data, all for my enjoyment. I begin the first round, and purchase a FN Five-Seven and a Flashbang grenade.  I move over to long A, and hold my sights on the old wooden doors. An insurgent sprints through the open door, firing his Glock-18 as fast as he can, his bullets hitting the wal beside my head.  I pull the trigger, a volcanic plume of hot gas propelling a one gram lead alloy projectile at twice the speed of sound into the side of his head; The FN 5.7×28mm armor piercing round delivering a fatal 540 Joules of energy. The neon Stattrak™ display mounted on the left side of my Case Hardened Five-Seven increases by one, and a bright flare from the muzzle reflects its light in the cold metal of a name tag, the words ""NOT ON MY WATCH"" silently mocking those fools who fall by my pistol, in an absurd pun about clocks.  Another Terrorist moves into view, I fire three supersonic rounds into his chest, and one in his skull. Again the neon numbers shift and rearrange in a mad dance, as bullets enter my manly chest hair and are absorbed.  A third Terrorist fires, and I die in the gameworld, madly shooting as my bullets hit empty space. Pixels shift and change in an algorithmic song, and my teammates finish what I began, with the severing of a red wire a small number one is added in blue to the top of my screen.  Second round, man. Time to roll. I got long- wait, why are two of you going there? Nevermind, I'll hold Catwalk.  _   Turns out they decided to rush Mid with pistols. Poor choice. I leap out of catwalk into mid as they rush the doors, electric blue pathways of fire traversing the void between my tazer and and the insurgent's back. He screams in death as I drop the now-useless tazer and unholster a Bizon SMG; 9mm rounds begining to sputter at 320 meters per second into the backs of my foes as a Terrorist pulls a 180 and flicks a round into my skull with his CZ-75 Automatic, punching through my helmet into the flesh beneath. I mutter to myself ""I ♥♥♥♥♥♥♥ hate that gun"" while typing out ""#TAZED ♥♥♥♥♥"" in all chat.  Childish insults fly like eagles, soaring over skies of wire and valleys of silicon to majestically land in the lower right of my vision, proclaiming their wondrous messages for all to see. ""get rekt"" ""u suck"" ""TIME to die, amirite""  Using the mighty power of a pistol save round, the enemy gains a round.  From far beyond my drywall cube, a sun the color of a Helium discharge tube bleeds the first light of Autumn into a sky the color of Krypton: but here I am safe from its incandescent fingers, here, the persistance of color exists in the 60hz of my monitor. Perhaps tomorrow will be different? Oh, but I don't think it will.  The scoreboard moves with its own hateful volition, seemingly granting rounds with a heart of cinder and magma. Chaos lies within its eyes.  Final round of the first half begins and I press f1 to auto buy, supplanting my XM1014 from the previous round with an M4A4 Bullet Rain, tastefully decorated with a ""REKT"" holographic sticker and renamed ""Clockwork ♥♥♥♥♥♥♥♥♥♥"". I once again reflect on what a stupid name that is, and regret selling my Desert Eagle Blaze to buy it.  Surprisingly, my team manages to hold a push at long. In the simultaneous push to cat a rain of lead from a thundering sky finds my face with magnetic precision, and in the downtime I skim through my Ebook library on my phone. I've been considering writing something in the style of Neuromancer or Ready Player One for awhile now, perhaps if I can find the right subject... Oh well, that's a project for another day. Translation: never.  Halftime, and the tally stands at ten for them and five for us. I've seen worse. I've seen better too, but what the hell, this isn't hopeless yet.  Pistol round begins and I buy Dualies, partly just to ♥♥♥♥ with people and partly because for reasons that I can neither explain nor defend I'm ridiculously good with them. Don't dis my Dualie skills, man. Just accept it. Like a wizard and his wand: you do not choose the Dualies, the Dualies choose you.  I pop smoke Mid and rush Catwalk, suddenly realizing I hit the character limit while subsequently breaking the 4th wall.  I slowly look at the luminescent green dial of my wristwatch, which tells me it is 6:34, am. Damn. Another night of Insomnia.",3403.1,Recommended,2539
730,2023-08-29 00:00:00,"Well it looks as though Counter-Strike: Global Offensive is coming to an end soon. It makes me sad to think about. This game has had a big impact on my life. I've been playing since the game came out, countless memories. This here video game has to be one of the most refined games i have ever played. Using of the heart of Quake; CS:GO has proven to be the best FPS to date. CS:GO accomplishes so much. This game lets gun play become art. Its almost as if every spray you preform is a unique signature or tag. The guns are consistent and balanced in an refreshing way. Beyond gun play there is the movement. Bunny hopping, surfing, air-strafing, long-jumping. All of these incredible feature with an almost infinite skill ceiling. Zoom out again you have excellent maps, developer and community made. Each map featuring a unique history and lore. If we take another step back from the basic game play CSGO has Skins, and oh baby do i like skins. The style and progression of concept throughout the years. A flourishing economy of trade. Interesting stickers and personal ones that hold the value of a team or moment in time. All of these beautiful ideas and feature of CSGO are blended into this master craft of a video game. I mean i'm barely scratching the surface of depth there is to this iconic online shooter, but i will end this mindless rant with one last appreciation. The developers have stuck with the soul of the community from the start of this game. They have listened and acted with and for the players. Valve has always understood what it means to host a game of this nature, and they should be acknowledged for it. So from one of those players, genuinely, Thank you Valve!",3029.0,Recommended,670
730,2022-01-30 00:00:00,Just bought the prime status to write how much i hate this game,1449.3,Recommended,241
730,2020-01-31 00:00:00,"I love siege, but you get to a point you're sick of all the gimmicks.  CS is a straight up shooter where one moment you're sad, the next moment you feel like a god walking the earth.  Let's get back to our roots. Stop the ults, stop the god like perks. Forget all the different ""classes"". Let's kill the old fashion way...",216.0,Recommended,399
