Game,Date,Review,Hours Played,Recommendation,Helpful Votes
1222670,2021-10-07 00:00:00,the game price is affordable but the dlc price is hella expensive,428.6,Recommended,"104 people found this review helpful
3 people found this review funny 1"
1222670,2021-10-11 00:00:00,"I just wanted to download some items from the gallery, but I can't explore them because i don't have $561 (on sale right now) to buy all the DLC. It's ridiculous that I could purchase an actual CAD program for about the same price. Like, I understand how DLC allows for new content, but the game came out 7 years ago, and i don't see the point in Deluxe Edition vs the Regular one. I am mostly upset I wasted any money on something I can't really enjoy because I'm not willing to drop over $500 This is not a game I would Recommend at all.",1.1,Not Recommended,"248 people found this review helpful
14 people found this review funny 8"
1222670,2021-06-18 00:00:00,"Great game, but the downloadable content is much too expensive for how little it offers. I find myself spending countless hours playing the game, but when I want specific things in my game, that you can only get from the DLC and not mods, it annoys me because I don't want to spend my whole paycheck on a tiny little specific detail that makes a world of difference.",283.6,Recommended,"183 people found this review helpful
8 people found this review funny 1"
1222670,2024-08-24 00:00:00,"The game isn’t bad, but I think it has to be the worst in the series for many reasons. For starters, we all know that the beloved owners are an abusive company. On the other hand, without the DLC, it’s almost empty, and having to spend over a thousand dollars doesn’t help at all. Personally, I bought it before it became free (and we didn’t get anything significant). Honestly, if you can pirate the DLC, don’t feel bad; it’s the least it deserves.  QUALIFICATION 4/10 GARBAGE COMPANY",417.8,Not Recommended,"166 people found this review helpful
9 people found this review funny 15"
1222670,2020-06-26 00:00:00,"TL;DR: This review focuses on The Sims 4 DLCs because I believe they're necessary for a fun experience, but they're expensive. If you can't or won't spend twice the cost of the main game on DLCs, I can't recommend the game.   I won't go into detail about how The Sims 4 works because most people know how these games function. But, I want to mention that this game doesn't have an open world like The Sims 3, and the worlds are much smaller. However, the game has decent content, but it can feel empty without DLCs. So, if you plan to buy The Sims 4, I recommend purchasing a few DLCs. It's costly, but I think it's necessary to enjoy the game.  Below are some DLCs that I recommend, but only if they're on sale (at least 30% off). I only recommend DLCs that I have played or know are good.  Tiny Living Stuff: This is a cheap and fun DLC. It allows you to build super small houses with compact furniture, making it possible to fit 5 to 6 houses on the same lot. It's unique and adds a new dimension to the game.  Seasons: This DLC adds four seasons with holidays, new items, and activities. It also adds new weather and ways to die. (Pro tip: you can kill your simmers really fast in a frozen pool.)  Get Famous: This is a decent DLC for its price, especially when it's on sale. It's great if you care about fame and money, and you need this DLC to become an actor.  Get To Work: This DLC is a must-have, as it adds active careers to the game, the option to become a store owner, and hospital visits.  ""Cats & Dogs is the only DLC I own but unfortunately cannot recommend. I felt compelled to mention it, as it's typically the go-to expansion pack for new players, and with good reason - it was highly regarded in previous Sims titles. However, in The Sims 4, it adds little content beyond cats and dogs and is plagued with numerous bugs. Adopted pets often become stuck, leaving players struggling to figure out how to properly care for them.""  In conclusion, I like The Sims 4. It's more alive in interactions than any of the previous Sims games, and the building and character creation is user-friendly. However, the cost of DLCs is quite steep, and it's frustrating that some of them aren't worth the price.  ____________",124.6,Recommended,"200 people found this review helpful
10 people found this review funny 100"
1222670,2022-09-29 00:00:00,Pim Jickens,256.0,Recommended,"731 people found this review helpful
246 people found this review funny 42"
1222670,2024-03-22 00:00:00,The amount of money needed to spent for empty DLC's makes the game not worth it. Genuinely.,467.1,Not Recommended,"209 people found this review helpful
3 people found this review funny 3"
1222670,2020-09-09 00:00:00,good game but the expansion packs are the most overpriced DLC for what it offers.,39.5,Not Recommended,119 people found this review helpful 4
1222670,2024-02-11 00:00:00,"Put multiple toddlers in a basement and they got taken away, i cried for 4 and a half seconds then did it again 10/10",193.6,Recommended,"122 people found this review helpful
103 people found this review funny 5"
1222670,2024-02-18 00:00:00,2000$ game,46.7,Recommended,"158 people found this review helpful
45 people found this review funny 4"
1222670,2023-12-28 00:00:00,Imagine demanding over 1.200 € for DLC (Content that should be in the base game)   Will I spend money on these DLC?: N O O o o o o 。 。 . . . .,8.8,Not Recommended,"183 people found this review helpful
52 people found this review funny 9"
1222670,2021-04-06 00:00:00,"$494.59 for all of the DLC. Think about it. Half of 1k if I didn't already own two. 500 is some people entire house rent bill. You must be out of your actual collective minds if you think people have enough time to get money to spend that money on this cheaply made game. I hope companies start doing the game better. You stand with blm, but nothing matters to you more than a little bit of that cash huh? Makes me sick.  Edit: 886 likes because of a sims 4 review will be forever be the most unexpected thing I've ever seen, but glad to know everyone else feels the absolute same way. If you guys ever come back here.  Discord: Inklers#3707 YouTube: Inklers. Already had one person from here join and they're pretty dank peoples. Anyone else is free to join and give input or their own opinion on the whole thing. The person who joined also has great taste in games.",85.0,Recommended,"888 people found this review helpful
88 people found this review funny 63"
1222670,2024-04-17 00:00:00,"Product received for free  I still miss The Sims 3. It was more immersive. The Sims 4 is a downgrade in many areas. - No open world. - Removed colour wheel and pattern options. - It's been out since 2014 but still have not added cars, bikes, and other vehicles in the game. ""Life Simulator"". - The sims animations are wonky! Everyone acts like cartoons. It ruins the immersion. Needs more maturity. - DLCs are overpriced, most of them contain content which should have been included in the base game itself.  It just feels like there was so much potential to this game which was wasted.  There are many things that are an improvement to The Sims 3 like the Build Mode, CAS, Clay-like looking SIms, UI, Multi-Tasking, Inclusiveness, etc. it is a good standalone game (when not compared to TS3 and its nostalgia). Shout out to the modding community - they are the ones who keep this game ever interesting. EA should pay them. XD  Anyways, the base game is free! So, that's a win for people who had not already purchased the game. Enjoy!",155.0,Recommended,"216 people found this review helpful
5 people found this review funny 1"
1222670,2022-08-07 00:00:00,"in 6 hours of gameplay: - i created my sims (me, a girlfriend, a daughter, and a goblin man who is destined to hide in the basement and only ever paint things for money) - i married the gf - gf gets set on fire literally every time she cooks - gf cheated directly in front of my sim - gf dies in a fire (caused by her cooking) - the goblin man becomes a master painter, creating steady revenue for the household (he is never allowed to leave the basement) - goblin man is completely unbothered by the death of my gf because he has never left the basement - my sim immediately asks someone else to move in with her - steals the entire family wealth, leaving behind all the children with literally nothing - lock another romantic interest in the bathroom to avoid my new partner seeing her - goblin man breaks everything he owns and refuses to fix them, instead opting to cry on repeat  10/10 more drama than love island",6.1,Recommended,"158 people found this review helpful
177 people found this review funny 31"
1222670,2020-11-30 00:00:00,"Abu labl dabukatu abab gugaloobaboo  After years of waiting Sims 4 is on steam finally. I've waited for this day so much. Sims 4 is a perfect game to relax or just failing at your sim life just like your real life. Or maybe you want to realize your broken dreams or deepest desires? Play it then.  It's good old sims but unfortunately it has some bad old problems. Since the very first game I couldn't understand and it was annoying me badly, why the time goes so fast that you spend half of the day in the bathroom, making meals and eating. But this so far the only one significant negative point I could think of.  Character creation is greatly improved. You have much more freedom to create your character. You can alter your body greatly, adjust the weight, lots of customization options and if you add mods you basically can create whoever you like. There's also gender options&preferences so LGBT people won't feel neglected here. You can also pick few perks for your sim, positive or negative it's up to you, your life goal, your temper and so on. There's a lot replayability value in this game due to how different your sim can be each time.  After creating your sim as you already know you pick the house and start your life. There are life goals, job, relationships. My favorite activity so far is beating my neighbor every few days. I don't know why, anger issues probably. Of course most the time passes when you're at work and sleeping so just like in real life there's not a lot of time left for something else. Feeling tired and don't want to start talking with people? Go troll teh forums. Or give money to charity...which apparently was a scam. Then go outside beat your neighbor again and insult him. Then go play piano while other people do pushups beside you. Come back home call the girl, have some fun time, eat leftovers and go to sleep. Or maybe you want to live in a cute world by building your perfect house decorated with unicorns and rainbows?  Ok lets get serious. The map is pretty small and while there's a lot to do and achieve there's still too little content. I kind of understand and agree with DLC expansions. This is not a yearly franchise, the game is supported for years so having DLC's is not a bad practice, plenty of very successful games do that and community loves them. They add content you might be interested and you're not forced to buy a new game each year. From seasons, pets to vampires. There's also some cosmetic DLC's which are not necessary at all. I love this DLC model but the problem with it is the pricing. DLC's a greatly overpriced. Yes it's good letting you choose what you want while supporting developers, but seriously these prices are insane. DLC's like seasons, university, pets should either be included in the game or sold at much lower prices. The ones like star Wars or Vampires are different thing, they feel out of context and more resembles real additional content. Not everyone is interested in those so it makes sense selling them separately and maybe at slightly higher price.  There's a lot of dialogue options and actions so you can approach different people as you wish. Maybe there could be slightly more choices, but it's not bad. I don't know if it's just me but managing needs feels easier in Sims 4. In previous games I had problems with various needs besides bladder and hunger of course. Here I can easily keep my Sim happy.  Modding community is HUGE for this game. There are really good mods out there, mostly cosmetic stuff but you can even mod drugs, violence, murder and sex of course. It all depends on your taste but I associate Sims with innocent and cute game for escaping the real world so mods like this seems out of place. But hey they are there and it could be fun from time to time.  Graphically the game is wonderful. It's far from revolutionary on a technical side obviously, but it looks great for its art-style and overall aesthetics. Small details like emotions, food, your PC screen and other small things have enough detail. Performance is very good. It runs smoothly without any lag or stuttering. This was the reason why I couldn't play Sims 3, even after applying all the fixes the lagging was annoying. Ultrawide is supported out of the box. I'm playing on 3700x, 2070s, 32GB @3440x1440 and getting 90+ fps.  Sound same as graphics is great. Talking is usual Sims blabbering in alien language which is really funny, but you can easily understand if the Sim is angry, happy etc. from the tone of his voice. There's also music. You can listen to radio or play music yourself. There are few genres to choose from but I miss metal of course and maybe more songs overall. Playing instruments sounds so good, sometimes I slow the time and just listen. Great songs there.  If you love Sims it's obviously a good choice because there's simply no other game which would offer something like this. But the main game lacks content so you probably will need couple of DLC's to enrich the fun or maybe simple mods will be enough. Anyway at a sale price it's a no brainer. One thing i really wish and that would very simple to add are achievements, please EA do it.",150.3,Recommended,"233 people found this review helpful
17 people found this review funny 28"
1222670,2023-08-14 00:00:00,"For those of us who want to fully immerse ourselves in the game, the cost can start to feel overwhelming. And that's where the rub is: it'd be awesome if they could find a way to make the DLC pricing more reasonable. Paying over a thousand bucks for the complete experience just seems a bit much .. I'm not saying the game isn't worth it, trust me, it's super entertaining!! But it'd be so much more inclusive and player friendly if the DLC didn't come with such a hefty price tag. Cause why am I paying $40 for the weather? That should’ve already been in the base game. If they could find a way to make the dlc more affordable, I think everyone would be happier, and the game would become even more of a hit",818.9,Recommended,"107 people found this review helpful
2 people found this review funny 3"
1222670,2021-08-26 00:00:00,"I was a big fan of the first game of the series and had a lot of fun with custom content, which you could download from fan sites. The Sims 4 is definitely not bad, but lacks a soul element. Most of the mechanics are still the same, or have been improved, but there are some weird choices (e.g. building a spaceship in your backyard) and some wackiness that seem too far off.  That would be all okay though. What kills it, runs it over, beats it to a pulp, sets it on fire and then buries it in forty-five different graves is the business model of the game. The base price is 40€, currently with 45 DLCs, divided into - expansion packs = 40€ each - game packs = 20€ each - content kit = 5€ each - ""stuff"" packs = 10€ each (there might be some other BS I'm missing)  The developers made it so that The Sims 4 has become more an online store for online furniture than a game. This is not acceptable. I believe that gamers should stand up and boycott whoever is responsible for this madness. We already know that EA is a hopeless pile of greed, but now I wonder... how much of this is Maxis' fault too...",15.2,Not Recommended,"121 people found this review helpful
3 people found this review funny 11"
1222670,2024-02-23 00:00:00,The grim reaper is very attractive,714.4,Recommended,"153 people found this review helpful
79 people found this review funny 9"
1222670,2022-11-28 00:00:00,"If the taste of warm Dr. Pepper could be made into a game, the Sims 4 would be it!",5.0,Recommended,"255 people found this review helpful
146 people found this review funny 17"
1222670,2020-10-31 00:00:00,Product received for free  this game needs to be stay free to play,29.0,Recommended,"532 people found this review helpful
32 people found this review funny 15"
1222670,2022-01-31 00:00:00,dlc simulator game,"1,448.3",Recommended,"282 people found this review helpful
22 people found this review funny 5"
1222670,2021-12-23 00:00:00,"Product received for free  I wish i could be like my lord, Jim Pickens",2.3,Recommended,"160 people found this review helpful
86 people found this review funny 25"
1222670,2022-04-23 00:00:00,"by far the best game in the sims franchise in terms of visuals, however, base gameplay is severely lacking. the sims 4 feels like a step down to it's predecessors and is absolutely a cashgrab. $900 for all the dlc? screw you ea. you can also tell that the targetted demographic has shifted by comparing the sims 2 and sims 4 trailers (worth your while, i recommend you do it).  definitely play sims 3 if you are looking for gameplay, you won't find as much content in this game compared to the sims 3. the sims 4 is definitely more of a building game, whether it be designing houses or building sims. the gameplay is lacking in this game and a lot of features that were in sims 2 and 3 are missing from this game unfortunately. it seems the main focus in this game was simply visuals,  you can only play the base game for so long before getting bored and modding the hell out of it. dlcs are not worth it in my opinion. $40 for cats and dogs? ♥♥♥♥ you ea. i hope that this is not the beginning of the sim franchise's downfall as the sims was a massive part of my childhood and i'd hate to see 22 years of this franchise go down the drain thanks to the hands of ea.  overall, i do and don't recommend this game. the sims to me has been a big part of my childhood but unfortunately i will not continue to follow the franchise if it continues in the directive that ea has taken it now. it's definitely lacking and it seems the devs are busy milking as much money out of it as they can opposed to making a new addition to the franchise. there are still many bugs and many features that cost money that should be a part of this game for free, such as seasons or holidays. don't buy this game or dlc full price, it's absolutely not worth it.",50.2,Recommended,"112 people found this review helpful
4 people found this review funny 4"
1222670,2020-07-11 00:00:00,First time playing the sims and every single bit of content/cosmetic is locked behind another payment. In order to enjoy this game to it's fullest you need to spend around 400$.,26.3,Not Recommended,"140 people found this review helpful
4 people found this review funny 7"
1222670,2022-09-19 00:00:00,Sims 3 is better,58.2,Recommended,"395 people found this review helpful
16 people found this review funny 10"
1222670,2024-02-25 00:00:00,I like the Sims 4. I wish the DLC wasn't so expensive and that simple bugs could be fixed (aka listening to the community),"1,159.2",Recommended,"109 people found this review helpful
4 people found this review funny 2"
1222670,2023-04-24 00:00:00,if you want to enjoy the game download whicked whims,34.6,Recommended,"236 people found this review helpful
116 people found this review funny 18"
1222670,2022-10-06 00:00:00,This is a burden to my wallet,279.3,Recommended,"327 people found this review helpful
153 people found this review funny 10"
1222670,2021-06-18 00:00:00,My son died tragically in a fire.,77.2,Recommended,"331 people found this review helpful
454 people found this review funny 40"
1222670,2023-12-02 00:00:00,"I've already played the game on other platforms with my brother, now I've decided to play it myself on my account, it's really a great game, unfortunately the DLC policy is catastrophic and very expensive.",0.3,Recommended,"79 people found this review helpful
2 people found this review funny 0"
1222670,2022-03-04 00:00:00,I have never understood why the sims DLC has always been the price of a new game. The DLCs are either hit or miss and they don't add enough content for the price that they are. When DLCs cost more than the base game there is a problem.,456.4,Not Recommended,"117 people found this review helpful
2 people found this review funny 1"
1222670,2021-04-07 00:00:00,"The Sims 3 is also on Steam, and it's cheaper. Just something to consider.  tl;dr: it's fun enough to be worth getting the base game and some expansions on sale, but, if you have the willpower, it's probably better to be a conscientious objector and not encourage EA's scummy practices by giving them money for this--although there are enough sim simps that I doubt your righteous protest will be enough to make a difference in the long run.  Anyway,  I'd recommend this one still if you get it on sale. The base game goes on sale for as low as $5 at times, and, while it's lackluster, it's worth at least that much. And the 2000 expansion, game, and stuff packs also get on pretty good deals sometimes. Even then, you'll still feel like you're spending too much money, but it won't hurt as much.  The thing is, the game is fun. The packs are underdeveloped and overpriced, but most of them are still fun in their own ways. The devs really knocked it out of the park by making a game that's both so poorly-developed that it's infuriating but also still fun enough that you'll be willing to still play it and shell out money for at least some expansions out of the hope that they'll fix the game.  The DLC model of the game is abysmal. So many of the packs are things that should absolutely have been in the base game or at least added as a free update--like Seasons, Get Together, Cats & Dogs, and Parenthood to name a few. Like, this game is all about interactions and relationships between people. They didn't flesh out the parent/child aspect of the game enough, and they want us to shell out an extra $20 for them to make it marginally better? Gtfo.  The game is fun, and its vibrant modding community of people that love this game more than the devs makes it better, but it's also incredibly disappointing. I've gone back and forth on whether or not to recommend this several times just while writing this review, but I guess it's fun enough for it and some of its DLC to be worth it--if they're on sale, that is.",260.2,Recommended,"195 people found this review helpful
5 people found this review funny 7"
1222670,2022-07-30 00:00:00,"---------------------------------------The Sims 4--------------------------------------------- To be honest the game is pretty good, you can do a lot of things in it, you can build houses, make your own character, even yourself but the game feels pretty empty without those dlcs and all the content for game and I just don't see the point in buying them all, possibly because you're rich and don't know what to do with the money anymore. The game would be much better if you didn't have to put a fortune into it. There was loads of content that I just loved, being able to have a kid to take to daycare and more, content with pets but I just don't see the point in buying them, I'd rather use a way to get them all for free even though I can't play it on steam but much better than throwing money away, now let's give a little review of the game.  ¸.••.¸ Graphics ¸.••.¸ ⚪Beautiful ⚪Good 🟢 Decent ⚪ Bad ⚪ Don‘t look too long at it  ¸.••.¸ Gameplay ¸.••.¸ ⚪ Very good ⚪ Good 🟢 It's just gameplay ⚪ Mehh ⚪ Watch paint dry instead  ¸.••.¸ Audience ¸.••.¸ ⚪ Kids 🟢Teens 🟢 Adults 🟢 Grandma (I don't know which old people would play)  ¸.••.¸ PC Requirements ¸.••.¸ ⚪Check If you can run paint ⚪ Potato 🟢 Decent ⚪ Fast ⚪ Rich  ¸.••.¸ Difficulty ¸.••.¸ ⚪ Just press ""W"" 🟢 Easy ⚪ Sighnificant brain usage ⚪ Difficult ⚪ Dark Souls  ¸.••.¸ Story ¸.••.¸ 🟢 No Story ⚪ Average ⚪ Good ⚪ Lovely ⚪ It'll replace your life  ¸.••.¸ Game Time ¸.••.¸ ⚪ Long enough for a cup of coffee ⚪ Short ⚪ Average ⚪ Long 🟢 To infinity and beyond  ¸.••.¸ Price (without dlc) ¸.••.¸ ⚪ It's free ⚪ Worth the price 🟢 Wait for sale ⚪ Not recommended ⚪ You could also just burn your money  ¸.••.¸ Price with all content¸.••.¸ ⚪ It's free ⚪ Worth the price ⚪ Wait for sale ⚪ Not recommended 🟢 You could just buy PS5  ¸.••.¸ Rank ¸.••.¸ ⚪ 10 / 10                 ⚪ 5 / 10 ⚪ 9 / 10                   ⚪ 4 / 10 ⚪ 8 / 10                   ⚪ 3 / 10 🟢 7 / 10                     ⚪ 2 / 10 ⚪ 6 / 10                     ⚪ 1 / 10  It's just your decision, either you buy PS5 or you buy all the content on The Sims 4 for only 2,000 dollars very convenient.",492.4,Recommended,"243 people found this review helpful
21 people found this review funny 13"
1222670,2024-12-02 00:00:00,"Truly just a money grab. If you want to thoroughly enjoy this game you'll need DLC, but the DLC for the Sims 4 is overpriced and not worth your money. The game is bare-boned and only gives us the BARE MINIMUM! Yes, it is now free but if you want to enjoy basegame Sims 4 I'd recommend safe CC. The Sims 3 is much more worth your money and, at least for me, brings back a lot of fond beautiful memories. The Sims 3 is also much more interactive, open, much more enjoyable, and you can still download CC. Oh and the Sims 3 DLC has much more content, funnier perks, and are significantly cheaper!  Though I do genuinely enjoy designing my own unique sims before terrorizing and committing heinous crimes against everyone they love and putting them through long, treacherous deaths, but the happiness I get from that is short-lived and the Sims 3 allowed me to grill my newborn babies so I much prefer it!",386.5,Not Recommended,"310 people found this review helpful
19 people found this review funny 14"
1222670,2024-04-02 00:00:00,ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money ea want money money money,6.1,Recommended,"267 people found this review helpful
58 people found this review funny 12"
1222670,2023-03-27 00:00:00,my sim started 2 fires in one day trying to make mac and cheese,220.0,Recommended,"108 people found this review helpful
135 people found this review funny 4"
1222670,2021-11-11 00:00:00,"My favorite thing to do is to kidnap my neighbors, lock them in my basement, and watch them starve. Oh and the game is pretty fun too.",12.7,Recommended,"229 people found this review helpful
324 people found this review funny 33"
1222670,2022-12-05 00:00:00,1600$ for all the dlc... pass,7.6,Not Recommended,"217 people found this review helpful
28 people found this review funny 5"
1222670,2023-08-11 00:00:00,my sim talked to himself in the mirror for 3 hours and then he gave in to the voices. 10/10. very realistic,67.9,Recommended,"112 people found this review helpful
63 people found this review funny 10"
1222670,2023-06-05 00:00:00,good game but too expensive dlc,"1,440.7",Recommended,"118 people found this review helpful
2 people found this review funny 0"
1222670,2024-04-29 00:00:00,i took the ladder away in the pool,131.6,Recommended,"100 people found this review helpful
94 people found this review funny 5"
1222670,2022-08-31 00:00:00,ITS FUN WITH MODS,47.6,Recommended,"103 people found this review helpful
10 people found this review funny 1"
1222670,2022-01-03 00:00:00,"The Sims 4 is actually an extremely addicting and fun game ruined by its DLC being a combined total of over 1000 dollars (AUD). I caught this game and its main expansion packs on the steam winter sale for 2021, where it was all 50% off, and it was still close to 400 AUD. And that's before all the smaller DLC! That being said, I've had alot of fun playing this game and would still recommend the game itself. (Screw EA)",85.8,Recommended,"111 people found this review helpful
6 people found this review funny 6"
1222670,2022-03-10 00:00:00,I'm poor now,307.7,Recommended,"142 people found this review helpful
108 people found this review funny 5"
1222670,2021-10-26 00:00:00,buy it on steam summer sale,91.5,Recommended,"112 people found this review helpful
9 people found this review funny 2"
1222670,2023-09-03 00:00:00,i love not being myself.,245.4,Recommended,"98 people found this review helpful
38 people found this review funny 7"
1222670,2024-07-17 00:00:00,you can have sex. then drown them in a pool by surrounding the pool with a wall. then attempt to romance the grim reaper  10/10 game,72.3,Recommended,"145 people found this review helpful
79 people found this review funny 9"
1222670,2020-07-13 00:00:00,Mixed feelings  Kinda overpriced but it's EA  . . .  Realized they have 35 dlc 🤦‍♂️,81.8,Recommended,"78 people found this review helpful
23 people found this review funny 3"
1222670,2022-01-03 00:00:00,Cons: Electronic Arts.,0.2,Not Recommended,"424 people found this review helpful
112 people found this review funny 17"
1222670,2020-07-02 00:00:00,I refuse to install the EA App. If EA ever removes this excessive DRM I'll return to the Sims mod scene.,0.2,Not Recommended,No one has rated this review as helpful yet 13
1222670,2022-04-16 00:00:00,"wanna have fun with no effort but just downloading the game? too bad you need to spend tons of money on dlc and even then you HAVE to download mods to have fun! not sold yet? there's tons of glitches that just never get fixed!  seriously this game is horrible, but i always come back. don't waste your money if you aren't sure you'll like it.",249.9,Recommended,"235 people found this review helpful
35 people found this review funny 6"
1222670,2022-10-17 00:00:00,"My wife has been playing Sims 4 since it came out on Origin. She stopped playing it for over 2 years due to Origin issues. It's now installed on the EA App and working well. She has all the ad on's and has an unbelievable 6,890 hours & 25 minutes of play time in the game.  I used to see my wife. They were fun times. If anyone sees her, tell her she's killed another 2 of her Sims in a fire while she was making her coffee. A regular thing I can assure you. By that I mean the Sims being brutally killed in ""accidents"". I sleep with one eye open. I look at this game as being a serial killer starter kit, posing as a game about social development.",9.7,Recommended,"277 people found this review helpful
502 people found this review funny 53"
1222670,2020-12-28 00:00:00,"My Review of The Sims 4.  The Sims 4 is arguably seen as the worst of the Sims titles. It gets a bad rep from those who prefer the previous titles. Let’s jump into this further.  Here are some features and game mechanics that people usually bring up and that I personally miss.  1. Create-A-Style The ability to change the texture, colour and material of surfaces and clothes for extended customization.  2. Sliders for Create-A-Sim Another staple in The Sims 3 CAS was the ability to tweak the colour of your Sim’s skin and make-up to almost anything you desired giving you yet more customization and personality.  3. Open Worlds This feature was a staple in the Sims series. It gave you the ability to move across the entire world, and see other Sims interacting with things around them. It gave the world more depth.  4. Trait System In the Sims 2 and 3, you had a plethora of traits that you could assign your Sim giving them a more complex and realistic personality.  This isn't really a feature commonly explored in the Sims series, but it was there in tandem with the expansion packs if you so wished to pursue.  Okay…so…The Sims 4 has a few technical limitations and is missing some features from previous titles that we all know and love, but people tend to highlight the faults and failures and gloss over the positives. Here are some of my personal favourites.  Sims no longer all look the same! Did you ever notice that Sims in 2 and 3* all looked a bit similar? There weren’t many facial features or structures for you to mould to your liking. The new* click-and-drag feature in Create-A-Sim gives you so much more pliability and with preset facial features to play with, you can make something really unique. For further detail I would recommend watching  Creating the perfect home has never been easier. It’s now so more fun to build than ever, and with Build & Buy Mode merged into one it’s a more fluid experience. For more detail I would recommend watching  A new art style that I believe harkens back to the roots of classic style of The Sims. While The Sims 3 tried to go for the more realistic overtones, it didn’t succeed very well and sadly stepped into the uncanny valley.  Most* interactions are more believable. The new feature of being to multi-task is quite handy…and while it isn’t perfect, it still makes some* interactions more realistic and fluid rather than waiting for the next thing in the queue to happen.  Unlike The Sims 3, 4* is extremely well optimized. I tested this on of my lowest-spec laptops and at maximum settings it hardly dropped in frames. Granted 3* goes for the more realistic approach but can be costly.  I think we should talk about the elephant in the room, and that is overpriced, overvalued expansion and game packs. EA have always made bad business decisions that have deterred their customers from this franchise. The one that stands out the most is the marketing DLC. In my personal opinion and the opinion of others, game packs are marketed at exorbitant prices, some costing even more than base game’s value. Believe it or not, this is still an issue even with The Sims 3. Game packs don’t seem to have decreased in value over the span of 12 years. This definitely threw me off initially…but I’m a sucker for interesting DLC.  When disputing the bad business decisions, please do not confuse EA with Maxis. EA are the publishers and the ones in charge of business. Maxis are the true beholders of the Sims series. sadly, in some cases, publishers like EA turn games into cash cows and they become soulless corporate entities.  After having played The Sims 4 for over 250 hours, I can definitely recommend it.  I hope this short review helps you decide what to do, CeeGee.","1,546.3",Recommended,93 people found this review helpful 13
1222670,2023-11-10 00:00:00,i love trapping my sims in pools,98.1,Recommended,"106 people found this review helpful
83 people found this review funny 2"
1222670,2023-03-09 00:00:00,I like making my husband and controlling his every movement,320.5,Recommended,"316 people found this review helpful
303 people found this review funny 19"
1222670,2024-01-09 00:00:00,i enjoy toruture,75.9,Recommended,"73 people found this review helpful
33 people found this review funny 8"
1222670,2023-02-12 00:00:00,"春节是中国的，不是韩国的，少来这套文化挪用。 敢说春节是韩国的，怎么不配个星条旗图说圣乔治日是美国的？ The Spring Festival is Chinese, not Korean. Make less cultural appropriation!! Dare to make the Spring Festival a Korean culture, why not hang the Star-Spangled Banner make the treat St. George's Day an American Day？🙃",418.5,Not Recommended,"153 people found this review helpful
1 person found this review funny 7"
